qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qseqid_ID,qseqid_genome_length,protein_ncbi_acc,definition,virus,protein_length,genome_ncbi_acc,sseqid_genome_length,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source,conserved_AA_#
JC135_S2_NODE_111_length_7235_cov_3.783180_9,AAL20124.1,43.2,266,117,4,21,278,4,243,9.169999999999999e-60,192.0,JC135_S2_NODE_111_length_7235_cov_3.783180,5415,AAL20124.1,3-oxoacyl-[acyl-carrier-protein] reductase,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,244.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,114.91200000000002
JC135_S2_NODE_114_length_7183_cov_6.324092_1,AKF13370.1,28.9,675,406,16,1,666,4,613,2.07e-61,234.0,JC135_S2_NODE_114_length_7183_cov_6.324092,7155,AKF13370.1,VrlC protein,Sinorhizobium phage phiN3,1802.0,KR052482.1,206713.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Emdodecavirus,,Emdodecavirus N3,E,Sinorhizobium phage phiN3,,,KR052482,NC_028945,Complete genome,dsDNA,bacteria,195.075
JC135_S2_NODE_114_length_7183_cov_6.324092_2,AGN33926.1,48.3,89,41,3,6,93,156,240,1.58e-11,71.2,JC135_S2_NODE_114_length_7183_cov_6.324092,7155,AGN33926.1,hypothetical protein SXCG_00202,Synechococcus phage S-CAM8,510.0,HQ634178.1,171407.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Kyanoviridae,,Neritesvirus,,Neritesvirus scam8,E,Synechococcus phage S-CAM8,,,HQ634178,NC_021530,Complete genome,dsDNA,bacteria,42.986999999999995
JC135_S2_NODE_118_length_7083_cov_3.850271_1,AJD82838.1,47.1,70,37,0,2,71,80,149,3.91e-10,57.0,JC135_S2_NODE_118_length_7083_cov_3.850271,5868,AJD82838.1,hypothetical protein JWAP_00005,Achromobacter phage 83-24,184.0,KP202970.1,48216.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Steinhofvirus,,Steinhofvirus sv8324,E,Achromobacter phage 83-24,,,KP202970,NC_028834,Complete genome,dsDNA,bacteria,32.97
JC135_S2_NODE_158_length_6557_cov_3.880247_4,AXQ70509.1,46.1,310,152,10,1,303,1,302,3.57e-80,247.0,JC135_S2_NODE_158_length_6557_cov_3.880247,6654,AXQ70509.1,putative membrane protein,Synechococcus phage S-T4,302.0,MH412654.1,181082.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Tamkungvirus,,Tamkungvirus ST4,E,Synechococcus phage S-T4,,,MH412654,NC_048049,Complete genome,dsDNA,bacteria,142.91
JC135_S2_NODE_158_length_6557_cov_3.880247_8,QOR59290.1,37.9,153,72,4,30,166,8,153,1e-19,87.0,JC135_S2_NODE_158_length_6557_cov_3.880247,6654,QOR59290.1,hypothetical protein,crAssphage cr112_1,220.0,MT774388.1,102301.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Steigviridae,Asinivirinae,Kehishuvirus,,Kehishuvirus splanchnicus,E,uncultured phage cr112_1,,,MT774388,NC_055881,Complete genome,dsDNA,bacteria,57.987
JC135_S2_NODE_166_length_6434_cov_3.741545_3,ALY09286.1,39.8,669,365,12,43,696,48,693,9.25e-145,442.0,JC135_S2_NODE_166_length_6434_cov_3.741545,6159,ALY09286.1,portal protein,Arthrobacter phage Jasmine,716.0,KU160650.1,46723.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Jasminevirus,,Jasminevirus jasmine,E,Arthrobacter phage Jasmine,,,KU160650,NC_041875,Complete genome,dsDNA,bacteria,266.262
JC135_S2_NODE_166_length_6434_cov_3.741545_6,ALY09288.1,44.2,407,212,8,5,406,4,400,7.32e-100,305.0,JC135_S2_NODE_166_length_6434_cov_3.741545,6159,ALY09288.1,major capsid protein,Arthrobacter phage Jasmine,404.0,KU160650.1,46723.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Jasminevirus,,Jasminevirus jasmine,E,Arthrobacter phage Jasmine,,,KU160650,NC_041875,Complete genome,dsDNA,bacteria,179.89400000000003
JC135_S2_NODE_167_length_6423_cov_3.582729_2,AAL21437.1,36.2,370,227,6,5,369,5,370,7.29e-52,180.0,JC135_S2_NODE_167_length_6423_cov_3.582729,5877,AAL21437.1,putative aminotransferase class-V,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,404.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,133.94000000000003
JC135_S2_NODE_167_length_6423_cov_3.582729_3,AAL20294.1,59.9,501,160,4,19,504,21,495,8.38e-218,612.0,JC135_S2_NODE_167_length_6423_cov_3.582729,5877,AAL20294.1,putative ABC transporter,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,495.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,300.099
JC135_S2_NODE_167_length_6423_cov_3.582729_4,AAL20295.1,60.6,241,95,0,3,243,1,241,1.66e-97,287.0,JC135_S2_NODE_167_length_6423_cov_3.582729,5877,AAL20295.1,putative transport protein,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,248.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,146.04600000000002
JC135_S2_NODE_167_length_6423_cov_3.582729_5,AAL20296.1,31.9,395,242,7,48,435,40,414,9.24e-49,174.0,JC135_S2_NODE_167_length_6423_cov_3.582729,5877,AAL20296.1,iron-sulfur component of FhuF stability protein,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,423.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,126.005
JC135_S2_NODE_167_length_6423_cov_3.582729_6,AAL20297.1,49.0,198,101,0,10,207,3,200,2.22e-56,186.0,JC135_S2_NODE_167_length_6423_cov_3.582729,5877,AAL20297.1,selenocysteine lyase,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,406.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,97.02
JC135_S2_NODE_175_length_6310_cov_3.281566_5,ATW57946.1,26.6,241,158,4,58,297,32,254,3.68e-18,89.4,JC135_S2_NODE_175_length_6310_cov_3.281566,6099,ATW57946.1,large terminase,Pseudomonas phage nickie,422.0,MG018927.1,112225.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Nickievirus,,Nickievirus nickie,E,Pseudomonas phage nickie,,,MG018927,NC_042091,Complete genome,dsDNA,bacteria,64.10600000000001
JC135_S2_NODE_181_length_6193_cov_3.630968_1,AAL21573.1,35.8,302,192,1,43,344,253,552,2.03e-46,168.0,JC135_S2_NODE_181_length_6193_cov_3.630968,5844,AAL21573.1,protein used in recombination and DNA repair,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,553.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,108.11599999999999
JC135_S2_NODE_181_length_6193_cov_3.630968_3,AAL23002.1,43.7,444,232,8,9,450,8,435,2.64e-111,338.0,JC135_S2_NODE_181_length_6193_cov_3.630968,5844,AAL23002.1,response regulator in two-component reguatory system with HydH,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,441.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,194.02800000000002
JC135_S2_NODE_181_length_6193_cov_3.630968_4,AAL23001.1,35.5,265,157,4,163,423,206,460,3.1e-35,138.0,JC135_S2_NODE_181_length_6193_cov_3.630968,5844,AAL23001.1,sensory kinase in two component regulatory system with HydG,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,465.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,94.075
JC135_S2_NODE_186_length_6109_cov_5.719330_13,AVD99213.1,45.0,222,85,8,1,199,1,208,6.52e-50,163.0,JC135_S2_NODE_186_length_6109_cov_5.719330,5790,AVD99213.1,DNA methylase,Streptomyces phage BillNye,216.0,MG757153.1,127084.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wilnyevirus,,Wilnyevirus billnye,E,Streptomyces phage BillNye,,,MG757153,NC_042105,Complete genome,dsDNA,bacteria,99.9
JC135_S2_NODE_1_length_24627_cov_5.875519_2,AKF14425.1,33.7,196,103,8,21,197,8,195,7.52e-23,93.2,JC135_S2_NODE_1_length_24627_cov_5.875519,21456,AKF14425.1,HNH endonuclease,Mycobacterium phage Phayonce,196.0,KR080195.1,49203.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Pclasvirinae,Phayoncevirus,,Phayoncevirus phayonce,E,Mycobacterium phage Phayonce,,,KR080195,NC_028796,Complete genome,dsDNA,bacteria,66.052
JC135_S2_NODE_1_length_24627_cov_5.875519_38,AIX19918.1,37.3,59,36,1,103,160,108,166,1.3e-06,48.9,JC135_S2_NODE_1_length_24627_cov_5.875519,21456,AIX19918.1,hypothetical protein Syn7803C7_27,Synechococcus phage ACG-2014f_Syn7803C7,184.0,KJ019052.1,216628.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Kyanoviridae,,Atlauavirus,,Atlauavirus acg2014f,E,Synechococcus phage ACG-2014f_Syn7803C7,,,KJ019052,NC_047712,Complete genome,dsDNA,bacteria,22.006999999999998
JC135_S2_NODE_1_length_24627_cov_5.875519_8,AFQ22153.1,37.6,101,53,3,4,95,10,109,2.19e-07,50.1,JC135_S2_NODE_1_length_24627_cov_5.875519,21456,AFQ22153.1,hypothetical protein BPABA456_00560,Acinetobacter phage YMC/09/02/B1251,117.0,JX403940.1,45364.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Vieuvirus,,Vieuvirus B1251,E,Acinetobacter phage YMC/09/02/B1251,,,JX403940,NC_019541,Complete genome,dsDNA,bacteria,37.976
JC135_S2_NODE_209_length_5887_cov_4.547504_1,ABT14536.1,26.9,227,140,6,4,205,93,318,8.93e-17,79.7,JC135_S2_NODE_209_length_5887_cov_4.547504,4971,ABT14536.1,hypothetical protein NY2A_B137L,Paramecium bursaria Chlorella virus NY2A,320.0,DQ491002.1,368683.0,Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Algavirales,,Phycodnaviridae,,Chlorovirus,,Paramecium bursaria Chlorella virus NY2A,E,Paramecium bursaria Chlorella virus NY2A,PbCVNY2A,NY-2A,DQ491002,NC_009898,Complete genome,dsDNA,algae,61.062999999999995
JC135_S2_NODE_209_length_5887_cov_4.547504_12,AEJ93384.1,67.6,37,12,0,74,110,40,76,2.93e-09,54.3,JC135_S2_NODE_209_length_5887_cov_4.547504,4971,AEJ93384.1,RNA ligase,Mycobacterium phage EricB,183.0,JN049605.1,51702.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gladiatorvirus,,Gladiatorvirus ericB,E,Mycobacterium phage EricB,,,JN049605,NC_042330,Complete genome,dsDNA,bacteria,25.011999999999997
JC135_S2_NODE_209_length_5887_cov_4.547504_2,AIM50169.1,34.0,141,87,4,1,141,1,135,6.75e-22,87.8,JC135_S2_NODE_209_length_5887_cov_4.547504,4971,AIM50169.1,hypothetical protein PBI_BUZZLYSEYEAR_47,Mycobacterium phage BuzzLyseyear,144.0,KM347889.1,59419.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gracegardnervirinae,Cheoctovirus,,Cheoctovirus buzzlyseyear,E,Mycobacterium phage BuzzLyseyear,,,KM347889,NC_026593,Complete genome,dsDNA,bacteria,47.94
JC135_S2_NODE_209_length_5887_cov_4.547504_4,QGH74634.1,43.9,148,78,2,6,153,4,146,1.6100000000000001e-35,122.0,JC135_S2_NODE_209_length_5887_cov_4.547504,4971,QGH74634.1,deoxycytidylate deaminase,Bacteriophage DSS3_VP1,150.0,MN602266.1,75087.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Naomviridae,,Noahvirus,,Noahvirus arc,E,Bacteriophage DSS3_VP1,,,MN602266,NC_055826,Complete genome,dsDNA,bacteria,64.972
JC135_S2_NODE_209_length_5887_cov_4.547504_8,ANA86249.1,41.4,227,93,6,18,209,13,234,2.16e-42,145.0,JC135_S2_NODE_209_length_5887_cov_4.547504,4971,ANA86249.1,ThyX-like thymidylate synthase,Gordonia phage Smoothie,234.0,KU998244.1,93139.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Smoothievirus,,Smoothievirus smoothie,E,Gordonia phage Smoothie,,,KU998244,NC_030696,Complete genome,dsDNA,bacteria,93.978
JC135_S2_NODE_218_length_5786_cov_3.574006_6,AAW27935.1,38.3,60,33,1,49,108,52,107,2.41e-07,48.1,JC135_S2_NODE_218_length_5786_cov_3.574006,5643,AAW27935.1,hypothetical protein,Streptococcus phage 2972,112.0,AY699705.1,34704.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Brussowvirus,,Brussowvirus bv2972,E,Streptococcus phage 2972,,,AY699705,NC_007019,Complete genome,dsDNA,bacteria,22.979999999999997
JC135_S2_NODE_224_length_5731_cov_6.999469_1,QIG58380.1,32.7,462,261,13,7,420,102,561,2.8600000000000003e-59,205.0,JC135_S2_NODE_224_length_5731_cov_6.999469,5610,QIG58380.1,terminase large subunit,Mycobacterium phage Cornie,573.0,MN908688.1,56391.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gracegardnervirinae,Cornievirus,,Mycobacterium virus Cornie,E,Mycobacterium phage Cornie,,,MN908688,NC_048850,Complete genome,dsDNA,bacteria,151.074
JC135_S2_NODE_224_length_5731_cov_6.999469_2,ATS93110.1,26.5,461,291,15,17,451,24,462,1.44e-26,115.0,JC135_S2_NODE_224_length_5731_cov_6.999469,5610,ATS93110.1,portal protein,Gordonia phage Patio,527.0,MF919542.1,66251.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Zierdtviridae,Emilbogenvirinae,Skysandvirus,,Skysandvirus patio,E,Gordonia phage Patio,,,MF919542,NC_055732,Complete genome,dsDNA,bacteria,122.165
JC135_S2_NODE_224_length_5731_cov_6.999469_4,AGT12842.1,39.1,320,174,6,20,334,16,319,1.7999999999999997e-61,201.0,JC135_S2_NODE_224_length_5731_cov_6.999469,5610,AGT12842.1,capsid protein,Mycobacterium phage Muddy,329.0,KF024728.1,48228.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Mapvirus,,Mapvirus muddy,E,Mycobacterium phage Muddy,,,KF024728,NC_022054,Complete genome,dsDNA,bacteria,125.12
JC135_S2_NODE_259_length_5475_cov_3.515191_1,AAL21437.1,38.7,372,211,8,9,369,6,371,3.1e-51,178.0,JC135_S2_NODE_259_length_5475_cov_3.515191,5022,AAL21437.1,putative aminotransferase class-V,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,404.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,143.96400000000003
JC135_S2_NODE_259_length_5475_cov_3.515191_4,AAL20371.1,39.0,415,239,3,6,406,4,418,9.11e-93,288.0,JC135_S2_NODE_259_length_5475_cov_3.515191,5022,AAL20371.1,tyrosine tRNA synthetase,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,424.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,161.85000000000002
JC135_S2_NODE_274_length_5380_cov_3.222327_1,ATN93996.1,75.9,29,7,0,14,42,106,134,7.76e-11,54.7,JC135_S2_NODE_274_length_5380_cov_3.222327,5328,ATN93996.1,hypothetical protein SEA_KUMAO_33,Mycobacterium phage Kumao,134.0,MG009575.1,70373.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Vilmaviridae,,Kumaovirus,,Kumaovirus kumao,E,Mycobacterium phage Kumao,,,MG009575,NC_053512,Complete genome,dsDNA,bacteria,22.011
JC135_S2_NODE_274_length_5380_cov_3.222327_6,QIG58379.1,36.9,141,57,4,1,125,1,125,6.62e-18,78.2,JC135_S2_NODE_274_length_5380_cov_3.222327,5328,QIG58379.1,hypothetical protein SEA_CORNIE_1,Mycobacterium phage Cornie,154.0,MN908688.1,56391.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Gracegardnervirinae,Cornievirus,,Mycobacterium virus Cornie,E,Mycobacterium phage Cornie,,,MN908688,NC_048850,Complete genome,dsDNA,bacteria,52.028999999999996
JC135_S2_NODE_274_length_5380_cov_3.222327_7,AYN59089.1,39.1,524,269,12,10,492,24,538,9.479999999999999e-104,325.0,JC135_S2_NODE_274_length_5380_cov_3.222327,5328,AYN59089.1,terminase large subunit,Arthrobacter phage Yang,565.0,MH834629.1,43206.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Yangvirus,,Yangvirus yang,E,Arthrobacter virus Yang,,,MH834629,NC_048097,Complete genome,dsDNA,bacteria,204.88400000000001
JC135_S2_NODE_280_length_5362_cov_3.435572_1,AAL22745.1,36.4,88,56,0,29,116,21,108,6.95e-07,48.9,JC135_S2_NODE_280_length_5362_cov_3.435572,4749,AAL22745.1,putative MFS family tranport protein,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,475.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,32.032
JC135_S2_NODE_280_length_5362_cov_3.435572_2,ATI15626.1,32.9,170,98,4,123,285,798,958,8.1e-11,66.6,JC135_S2_NODE_280_length_5362_cov_3.435572,4749,ATI15626.1,hypothetical protein,Bordetella phage vB_BbrM_PHB04,974.0,MF663786.1,94005.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Phabquatrovirus,,Phabquatrovirus PHB04,E,Bordetella phage vB_BbrM_PHB04,,,MF663786,NC_047861,Complete genome,dsDNA,bacteria,55.92999999999999
JC135_S2_NODE_280_length_5362_cov_3.435572_5,AAL19869.1,30.2,255,155,4,3,254,4,238,3.66e-17,84.3,JC135_S2_NODE_280_length_5362_cov_3.435572,4749,AAL19869.1,putative nucleoside-diphosphate-sugar epimerase,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,477.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,77.00999999999999
JC135_S2_NODE_282_length_5348_cov_5.109657_2,QHB38721.1,50.0,58,29,0,60,117,4,61,5.35e-15,69.7,JC135_S2_NODE_282_length_5348_cov_5.109657,5355,QHB38721.1,endonuclease,Flavobacterium phage vB_FspS_hattifnatt9-1,163.0,MN812207.1,39262.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Hattifnattvirus,,Hattifnattvirus hattifnatt,E,vB_FspS_hattifnatt9-1,,,MN812207,NC_048832,Complete genome,dsDNA,bacteria,28.999999999999996
JC135_S2_NODE_291_length_5286_cov_3.996160_4,ALT58048.1,41.6,190,95,4,1,178,1,186,3.64e-38,131.0,JC135_S2_NODE_291_length_5286_cov_3.996160,5037,ALT58048.1,putative deoxycytidine triphosphate deaminase,Pseudomonas phage SM1,186.0,KU245542.1,93191.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Samunavirus,,Samunavirus SM1,E,Pseudomonas phage SM1,,,KU245542,NC_041877,Complete genome,dsDNA,bacteria,79.03999999999999
JC135_S2_NODE_297_length_5234_cov_4.224355_2,AAL22362.2,44.7,521,266,8,13,519,11,523,6.2899999999999995e-149,440.0,JC135_S2_NODE_297_length_5234_cov_4.224355,5016,AAL22362.2,phosphoenolpyruvate carboxykinase,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,539.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,232.887
JC135_S2_NODE_297_length_5234_cov_4.224355_4,AAL22420.1,47.8,232,120,1,5,236,6,236,7.58e-70,216.0,JC135_S2_NODE_297_length_5234_cov_4.224355,5016,AAL22420.1,high-affinity branched-chain amino acid transporter,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,237.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,110.89599999999999
JC135_S2_NODE_297_length_5234_cov_4.224355_5,AAL22420.1,28.6,252,160,4,4,255,5,236,7.36e-25,101.0,JC135_S2_NODE_297_length_5234_cov_4.224355,5016,AAL22420.1,high-affinity branched-chain amino acid transporter,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,237.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,72.072
JC135_S2_NODE_297_length_5234_cov_4.224355_6,AAL22422.1,36.7,79,50,0,1,79,329,407,1.6e-12,63.9,JC135_S2_NODE_297_length_5234_cov_4.224355,5016,AAL22422.1,high-affinity branched-chain amino acid transporter,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,425.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,28.993000000000002
JC135_S2_NODE_298_length_5233_cov_5.465671_4,AGM46916.1,33.7,163,95,5,9,163,5,162,1.17e-13,67.4,JC135_S2_NODE_298_length_5233_cov_5.465671,4830,AGM46916.1,hypothetical protein AD45P1_00490,Alteromonas phage vB_AmaP_AD45-P1,162.0,KF005317.1,103910.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Schitoviridae,,Efbeekayvirus,,Efbeekayvirus Fbkp27,E,Klebsiella phage vB_KpP_FBKp27,,,KF005317,NC_021532,Complete genome,dsDNA,bacteria,54.931000000000004
JC135_S2_NODE_298_length_5233_cov_5.465671_5,AAR97691.1,38.3,519,283,10,12,504,3,510,3.32e-107,333.0,JC135_S2_NODE_298_length_5233_cov_5.465671,4830,AAR97691.1,Bbp25,Bordetella phage BPP-1,533.0,AY029185.2,42493.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rauchvirus,,Rauchvirus BPP1,E,Bordetella phage BPP-1,,,AY029185,NC_005357,Complete genome,dsDNA,bacteria,198.777
JC135_S2_NODE_29_length_11722_cov_4.488536_1,AGY47942.1,28.5,480,295,16,700,1155,890,1345,5.35e-41,168.0,JC135_S2_NODE_29_length_11722_cov_4.488536,11304,AGY47942.1,hypothetical protein Page_20,Bacillus phage Page,1679.0,KF669655.1,39874.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pagevirus,,Pagevirus page,E,Bacillus phage Page,,,KF669655,NC_022764,Complete genome,dsDNA,bacteria,136.79999999999998
JC135_S2_NODE_29_length_11722_cov_4.488536_7,AAR97679.1,25.3,474,329,13,417,879,218,677,4.15e-28,124.0,JC135_S2_NODE_29_length_11722_cov_4.488536,11304,AAR97679.1,Bbp13,Bordetella phage BPP-1,681.0,AY029185.2,42493.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rauchvirus,,Rauchvirus BPP1,E,Bordetella phage BPP-1,,,AY029185,NC_005357,Complete genome,dsDNA,bacteria,119.92200000000001
JC135_S2_NODE_305_length_5188_cov_6.147916_2,ATS93379.1,48.2,112,51,2,52,160,35,142,2.5699999999999998e-23,92.4,JC135_S2_NODE_305_length_5188_cov_6.147916,4812,ATS93379.1,hypothetical protein R1B41kb_p018,Ralstonia phage DU_RP_I,149.0,MF979559.1,40657.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Autographiviridae,,Gyeongsanvirus,,Gyeongsanvirus DURPI,E,Ralstonia phage DU_RP_I,,,MF979559,NC_047888,Complete genome,dsDNA,bacteria,53.98400000000001
JC135_S2_NODE_310_length_5156_cov_3.682024_2,AAL19918.1,34.0,592,361,13,26,611,12,579,8.68e-80,266.0,JC135_S2_NODE_310_length_5156_cov_3.682024,4566,AAL19918.1,multicopy repressor of htrB transport protein; ABC superfamily (atp&membrane),Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,582.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,201.28
JC135_S2_NODE_321_length_5047_cov_3.354125_1,AAL19418.1,41.3,380,194,7,1,375,72,427,3.06e-74,239.0,JC135_S2_NODE_321_length_5047_cov_3.354125,4581,AAL19418.1,"putative Amt family, ammonium transport protein",Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,428.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,156.93999999999997
JC135_S2_NODE_321_length_5047_cov_3.354125_2,AAL21838.1,26.7,217,134,6,1,209,269,468,1.54e-12,70.5,JC135_S2_NODE_321_length_5047_cov_3.354125,4581,AAL21838.1,sensory histidine kinase,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,918.0,AE006468.2,4857450.0,,,,,,,,,,,,,,,,,,,,,,,,,57.939
JC135_S2_NODE_323_length_5035_cov_4.923961_3,ADM79867.1,31.8,393,238,17,1,382,1,374,2.9e-41,151.0,JC135_S2_NODE_323_length_5035_cov_4.923961,2634,ADM79867.1,hypothetical protein phiAS5_ORF0024,Aeromonas phage phiAS5,376.0,HM452126.1,225268.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Straboviridae,,Chrysonvirus,,Chrysonvirus as5,E,Aeromonas phage phiAS5,,,HM452126,NC_014636,Complete genome,dsDNA,bacteria,124.974
JC135_S2_NODE_323_length_5035_cov_4.923961_7,QFG11508.1,47.6,105,49,3,9,112,41,140,1.58e-25,97.4,JC135_S2_NODE_323_length_5035_cov_4.923961,2634,QFG11508.1,SprT-like protease,Mycobacterium phage Ekdilam,187.0,MN234199.1,61772.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Weiservirinae,Amginevirus,,Amginevirus ekdilam,E,Mycobacterium phage Ekdilam,,,MN234199,NC_051608,Complete genome,dsDNA,bacteria,49.980000000000004
JC135_S2_NODE_331_length_5003_cov_3.768778_3,ALF02492.1,43.6,188,94,5,21,203,8,188,1.5e-37,131.0,JC135_S2_NODE_331_length_5003_cov_3.768778,4974,ALF02492.1,hypothetical protein SEN34_17,Salmonella phage SEN34,191.0,KT630649.1,40740.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Brunovirus,,Brunovirus SEN34,E,Salmonella phage SEN34,,,KT630649,NC_028699,Complete genome,dsDNA,bacteria,81.968
JC135_S2_NODE_331_length_5003_cov_3.768778_4,ALF02491.1,36.0,372,219,4,3,361,2,367,2.99e-57,211.0,JC135_S2_NODE_331_length_5003_cov_3.768778,4974,ALF02491.1,tail tape measure protein,Salmonella phage SEN34,669.0,KT630649.1,40740.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Brunovirus,,Brunovirus SEN34,E,Salmonella phage SEN34,,,KT630649,NC_028699,Complete genome,dsDNA,bacteria,133.92000000000002
