,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qseqid_genome_ID,qseqid_ID,qseqid_function,qseqid_protein_length,qseqid_genome_length,qseqid_input_seq,qseqid_virus,sseqid_genome_ID,sseqid_ID,sseqid_function,sseqid_protein_length,sseqid_genome_length,sseqid_input_seq,sseqid_virus,conserved_AA_#
6645,NC_000866.4_240,ANZ51621.1,97.4,1290,32,1,1,1289,1,1290,0.0,2063.0,NC_000866.4,NC_000866.4_240,,1290,157368.0,1.0,,KT184312.1,ANZ51621.1,long tail fiber proximal subunit,1290.0,167318.0,0.0,Enterobacteria phage Kha5h,1256.46
6646,NC_000866.4_241,AAD42458.1,100.0,372,0,0,1,372,1,372,6.07e-265,722.0,NC_000866.4,NC_000866.4_241,,373,157368.0,1.0,,AF158101.6,AAD42458.1,"gp35 hinge connector of long tail fiber, proximal connector",372.0,168903.0,0.0,Escherichia phage T4,372.0
6647,NC_000866.4_241,NP_049861.1,100.0,372,0,0,1,372,1,372,6.07e-265,722.0,NC_000866.4,NC_000866.4_241,,373,157368.0,1.0,,NC_000866.4,NP_049861.1,long tail fiber protein proximal connector,Escherichia phage T4,168903.0,0.0,372,372.0
6648,NC_000866.4_241,AXF42555.1,99.2,372,2,1,1,372,1,371,1.54e-260,711.0,NC_000866.4,NC_000866.4_241,,373,157368.0,1.0,,MH553563.1,AXF42555.1,hinge connector of long tail fiber proximal connector,371.0,166677.0,0.0,Enterobacteria phage RB18,369.02400000000006
6649,NC_000866.4_241,YP_010067128.1,99.2,372,2,1,1,372,1,371,1.54e-260,711.0,NC_000866.4,NC_000866.4_241,,373,157368.0,1.0,,NC_054906.1,YP_010067128.1,long tail fiber protein proximal connector,Enterobacteria phage RB18,166677.0,0.0,371,369.02400000000006
6650,NC_000866.4_241,ANZ51421.1,98.9,372,3,1,1,372,1,371,4.3999999999999996e-260,709.0,NC_000866.4,NC_000866.4_241,,373,157368.0,1.0,,KT184311.1,ANZ51421.1,hinge connector of long tail fiber proximal connector,371.0,166514.0,0.0,Enterobacteria phage GiZh,367.908
6651,NC_000866.4_242,AAD42459.1,100.0,221,0,0,1,221,1,221,4.9600000000000006e-161,446.0,NC_000866.4,NC_000866.4_242,,222,157368.0,1.0,,AF158101.6,AAD42459.1,"gp36 hinge connector of long tail fiber, distal connector",221.0,168903.0,0.0,Escherichia phage T4,221.0
6652,NC_000866.4_242,NP_049862.1,100.0,221,0,0,1,221,1,221,4.9600000000000006e-161,446.0,NC_000866.4,NC_000866.4_242,,222,157368.0,1.0,,NC_000866.4,NP_049862.1,hinge connector of long tail fiber protein distal connector,Escherichia phage T4,168903.0,0.0,221,221.0
6653,NC_000866.4_242,AEK12501.1,91.9,221,18,0,1,221,1,221,6.15e-146,408.0,NC_000866.4,NC_000866.4_242,,222,157368.0,1.0,,JN202312.1,AEK12501.1,tail fiber protein p36,221.0,166499.0,0.0,Escherichia phage ime09,203.09900000000002
6654,NC_000866.4_242,YP_007004622.1,91.9,221,18,0,1,221,1,221,6.15e-146,408.0,NC_000866.4,NC_000866.4_242,,222,157368.0,1.0,,NC_019503.1,YP_007004622.1,hinge connector of long tail fiber protein distal connector,Escherichia phage ime09,166499.0,0.0,221,203.09900000000002
6655,NC_000866.4_242,ANN87449.1,93.2,221,15,0,1,221,1,221,8.74e-146,408.0,NC_000866.4,NC_000866.4_242,,222,157368.0,1.0,,KX130864.1,ANN87449.1,tail connector protein,221.0,166634.0,0.0,Shigella phage SHBML-50-1,205.972
6656,NC_000866.4_243,AAD42460.1,100.0,1026,0,0,1,1026,1,1026,0.0,1955.0,NC_000866.4,NC_000866.4_243,,1027,157368.0,1.0,,AF158101.6,AAD42460.1,"gp37 long tail fiber, distal subunit",1026.0,168903.0,0.0,Escherichia phage T4,1026.0
6657,NC_000866.4_243,NP_049863.1,100.0,1026,0,0,1,1026,1,1026,0.0,1955.0,NC_000866.4,NC_000866.4_243,,1027,157368.0,1.0,,NC_000866.4,NP_049863.1,long tail fiber protein distal subunit,Escherichia phage T4,168903.0,0.0,1026,1026.0
6658,NC_000866.4_243,QIN97916.1,68.1,1076,287,9,1,1026,1,1070,0.0,1326.0,NC_000866.4,NC_000866.4_243,,1027,157368.0,1.0,,MT176426.1,QIN97916.1,host-recognition protein,1070.0,167484.0,0.0,Serratia phage PhiZZ30,732.756
6659,NC_000866.4_243,YP_010075787.1,68.1,1076,287,9,1,1026,1,1070,0.0,1326.0,NC_000866.4,NC_000866.4_243,,1027,157368.0,1.0,,NC_054938.1,YP_010075787.1,long tail fiber protein distal subunit,Serratia phage PhiZZ30,167484.0,0.0,1070,732.756
6660,NC_000866.4_243,ADR32640.1,67.2,1061,298,7,1,1026,1,1046,0.0,1297.0,NC_000866.4,NC_000866.4_243,,1027,157368.0,1.0,,HM563683.1,ADR32640.1,gp37 long tail fiber distal subunit,1046.0,169285.0,0.0,Escherichia phage vB_EcoM_VR7,712.992
6661,NC_000866.4_244,AAD42461.1,100.0,183,0,0,1,183,1,183,2.85e-139,388.0,NC_000866.4,NC_000866.4_244,,184,157368.0,1.0,,AF158101.6,AAD42461.1,gp38 distal long tail fiber assembly catalyst,183.0,168903.0,0.0,Escherichia phage T4,183.0
6662,NC_000866.4_244,NP_049864.1,100.0,183,0,0,1,183,1,183,2.85e-139,388.0,NC_000866.4,NC_000866.4_244,,184,157368.0,1.0,,NC_000866.4,NP_049864.1,tail fiber assembly,Escherichia phage T4,168903.0,0.0,183,183.0
6663,NC_000866.4_244,QBQ78534.1,99.5,183,1,0,1,183,1,183,1.16e-138,387.0,NC_000866.4,NC_000866.4_244,,184,157368.0,1.0,,MK373781.1,QBQ78534.1,hypothetical protein KAW1E185_00261,183.0,164987.0,0.0,Escherichia phage vB_EcoM_KAW1E185,182.085
6664,NC_000866.4_244,QIN97649.1,99.5,183,1,0,1,183,1,183,1.16e-138,387.0,NC_000866.4,NC_000866.4_244,,184,157368.0,1.0,,MT176425.1,QIN97649.1,receptor-recognition protein assembly protein,183.0,167516.0,0.0,Citrobacter phage PhiZZ23,182.085
6665,NC_000866.4_244,YP_010065890.1,99.5,183,1,0,1,183,1,183,1.16e-138,387.0,NC_000866.4,NC_000866.4_244,,184,157368.0,1.0,,NC_054901.1,YP_010065890.1,tail fiber assembly,Citrobacter phage PhiZZ23,167516.0,0.0,183,182.085
6666,NC_000866.4_245,AAD42661.1,100.0,218,0,0,1,218,1,218,8.91e-158,438.0,NC_000866.4,NC_000866.4_245,,219,157368.0,1.0,,AF158101.6,AAD42661.1,t holin lysis mediator,218.0,168903.0,0.0,Escherichia phage T4,218.00000000000003
6667,NC_000866.4_245,AWM12031.1,100.0,218,0,0,1,218,1,218,8.91e-158,438.0,NC_000866.4,NC_000866.4_245,,219,157368.0,1.0,,MH243439.1,AWM12031.1,holin,218.0,166083.0,0.0,Escherichia phage vB_EcoM_NBG2,218.00000000000003
6668,NC_000866.4_245,QBQ80133.1,100.0,218,0,0,1,218,1,218,8.91e-158,438.0,NC_000866.4,NC_000866.4_245,,219,157368.0,1.0,,MK373787.1,QBQ80133.1,putative holin,218.0,169650.0,0.0,Escherichia phage vB_EcoM_G8,218.00000000000003
6669,NC_000866.4_245,NP_049865.1,100.0,218,0,0,1,218,1,218,8.91e-158,438.0,NC_000866.4,NC_000866.4_245,,219,157368.0,1.0,,NC_000866.4,NP_049865.1,holin,Escherichia phage T4,168903.0,0.0,218,218.00000000000003
6670,NC_000866.4_245,YP_010069545.1,100.0,218,0,0,1,218,1,218,8.91e-158,438.0,NC_000866.4,NC_000866.4_245,,219,157368.0,1.0,,NC_054915.1,YP_010069545.1,holin,Escherichia phage vB_EcoM_G8,169650.0,0.0,218,218.00000000000003
6671,NC_000866.4_246,AAD42539.1,100.0,90,0,0,1,90,1,90,1.06e-58,177.0,NC_000866.4,NC_000866.4_246,,91,157368.0,1.0,,AF158101.6,AAD42539.1,AsiA anti-sigma 70 protein,90.0,168903.0,0.0,Escherichia phage T4,90.0
6672,NC_000866.4_246,BAI83269.1,100.0,90,0,0,1,90,1,90,1.06e-58,177.0,NC_000866.4,NC_000866.4_246,,91,157368.0,1.0,,AP011113.1,BAI83269.1,anti-sigma factor,90.0,167435.0,0.0,Escherichia phage AR1,90.0
6673,NC_000866.4_246,BBG28767.1,100.0,90,0,0,1,90,1,90,1.06e-58,177.0,NC_000866.4,NC_000866.4_246,,91,157368.0,1.0,,AP018932.1,BBG28767.1,anti-sigma 70 protein,90.0,166848.0,0.0,Escherichia phage KIT03,90.0
6674,NC_000866.4_246,ABI95070.1,100.0,90,0,0,1,90,1,90,1.06e-58,177.0,NC_000866.4,NC_000866.4_246,,91,157368.0,1.0,,DQ904452.1,ABI95070.1,AsiA,90.0,165890.0,0.0,Escherichia phage RB32,90.0
6675,NC_000866.4_246,ACP30892.1,100.0,90,0,0,1,90,1,90,1.06e-58,177.0,NC_000866.4,NC_000866.4_246,,91,157368.0,1.0,,FJ839692.1,ACP30892.1,AsiA,90.0,165429.0,0.0,Escherichia phage RB14,90.0
6676,NC_000866.4_247,AAD42540.1,100.0,50,0,0,1,50,1,50,2.58e-28,97.8,NC_000866.4,NC_000866.4_247,,51,157368.0,1.0,,AF158101.6,AAD42540.1,AsiA.1 hypothetical protein,50.0,168903.0,0.0,Escherichia phage T4,50.0
6677,NC_000866.4_247,NP_049867.1,100.0,50,0,0,1,50,1,50,2.58e-28,97.8,NC_000866.4,NC_000866.4_247,,51,157368.0,1.0,,NC_000866.4,NP_049867.1,AsiA.1 hypothetical protein,Escherichia phage T4,168903.0,0.0,50,50.0
6678,NC_000866.4_247,ACP31170.1,98.0,50,1,0,1,50,1,50,6.1200000000000005e-27,94.4,NC_000866.4,NC_000866.4_247,,51,157368.0,1.0,,FJ839693.1,ACP31170.1,asiA.1 hypothetical protein,50.0,168394.0,0.0,Enterobacteria phage RB51,49.0
6679,NC_000866.4_247,AFO10776.1,98.0,50,1,0,1,50,1,50,6.1200000000000005e-27,94.4,NC_000866.4,NC_000866.4_247,,51,157368.0,1.0,,JX128259.1,AFO10776.1,hypothetical protein ECML134_250,50.0,166783.0,0.0,Escherichia phage ECML-134,49.0
6680,NC_000866.4_247,APC45179.1,98.0,50,1,0,1,50,1,50,6.1200000000000005e-27,94.4,NC_000866.4,NC_000866.4_247,,51,157368.0,1.0,,KX828711.1,APC45179.1,hypothetical protein SH7_0245,50.0,164870.0,0.0,Shigella phage SH7,49.0
6681,NC_000866.4_248,AAD42538.1,100.0,92,0,0,1,92,1,92,1.88e-62,187.0,NC_000866.4,NC_000866.4_248,,93,157368.0,1.0,,AF158101.6,AAD42538.1,Arn inhibitor of MrcBC restriction endonuclease (anti-restriction nuclease),92.0,168903.0,0.0,Escherichia phage T4,92.0
6682,NC_000866.4_248,NP_049868.1,100.0,92,0,0,1,92,1,92,1.88e-62,187.0,NC_000866.4,NC_000866.4_248,,93,157368.0,1.0,,NC_000866.4,NP_049868.1,inhibitor of MrcBC restriction,Escherichia phage T4,168903.0,0.0,92,92.0
6683,NC_000866.4_248,BAI83271.1,97.8,92,2,0,1,92,1,92,8.98e-61,182.0,NC_000866.4,NC_000866.4_248,,93,157368.0,1.0,,AP011113.1,BAI83271.1,anti-restriction endonuclease,92.0,167435.0,0.0,Escherichia phage AR1,89.976
6684,NC_000866.4_248,BBG28769.1,97.8,92,2,0,1,92,1,92,8.98e-61,182.0,NC_000866.4,NC_000866.4_248,,93,157368.0,1.0,,AP018932.1,BBG28769.1,inhibitor of MrcBC restriction endonuclease,92.0,166848.0,0.0,Escherichia phage KIT03,89.976
6685,NC_000866.4_248,ACP31171.1,97.8,92,2,0,1,92,1,92,8.98e-61,182.0,NC_000866.4,NC_000866.4_248,,93,157368.0,1.0,,FJ839693.1,ACP31171.1,inhibitor of MrcBC restriction nuclease,92.0,168394.0,0.0,Enterobacteria phage RB51,89.976
6686,NC_000866.4_249,BAI83272.1,100.0,39,0,0,1,39,1,39,3.19e-20,76.6,NC_000866.4,NC_000866.4_249,,40,157368.0,1.0,,AP011113.1,BAI83272.1,conserved hypothetical protein,39.0,167435.0,0.0,Escherichia phage AR1,39.0
6687,NC_000866.4_249,BBF63674.1,100.0,39,0,0,1,39,1,39,3.19e-20,76.6,NC_000866.4,NC_000866.4_249,,40,157368.0,1.0,,AP018814.1,BBF63674.1,RNA ligase 1 and tail fiber attachment catalyst,39.0,168697.0,0.0,Enterobacteria phage T6,39.0
6688,NC_000866.4_249,BBG28770.1,100.0,39,0,0,1,39,1,39,3.19e-20,76.6,NC_000866.4,NC_000866.4_249,,40,157368.0,1.0,,AP018932.1,BBG28770.1,hypothetical protein KIT03_250,39.0,166848.0,0.0,Escherichia phage KIT03,39.0
6689,NC_000866.4_249,ABI95073.1,100.0,39,0,0,1,39,1,39,3.19e-20,76.6,NC_000866.4,NC_000866.4_249,,40,157368.0,1.0,,DQ904452.1,ABI95073.1,hypothetical protein RB32ORF249c,39.0,165890.0,0.0,Escherichia phage RB32,39.0
6690,NC_000866.4_249,ACP30895.1,100.0,39,0,0,1,39,1,39,3.19e-20,76.6,NC_000866.4,NC_000866.4_249,,40,157368.0,1.0,,FJ839692.1,ACP30895.1,RB32ORF249c hypothetical protein,39.0,165429.0,0.0,Escherichia phage RB14,39.0
6691,NC_000866.4_250,AAD42542.1,100.0,98,0,0,1,98,1,98,2.79e-69,204.0,NC_000866.4,NC_000866.4_250,,99,157368.0,1.0,,AF158101.6,AAD42542.1,Arn.2 conserved hypothetical protein,98.0,168903.0,0.0,Escherichia phage T4,98.0
6692,NC_000866.4_250,NP_049870.1,100.0,98,0,0,1,98,1,98,2.79e-69,204.0,NC_000866.4,NC_000866.4_250,,99,157368.0,1.0,,NC_000866.4,NP_049870.1,hypothetical protein,Escherichia phage T4,168903.0,0.0,98,98.0
6693,NC_000866.4_250,AHY83461.1,99.0,98,1,0,1,98,1,98,1.1399999999999998e-68,203.0,NC_000866.4,NC_000866.4_250,,99,157368.0,1.0,,KJ668714.2,AHY83461.1,hypothetical protein e112_273,98.0,168470.0,0.0,Escherichia phage vB_EcoM_112,97.02
6694,NC_000866.4_250,VEV89869.1,99.0,98,1,0,1,98,1,98,1.1399999999999998e-68,203.0,NC_000866.4,NC_000866.4_250,,99,157368.0,1.0,,LR215722.1,VEV89869.1,Phage anti-restriction nuclease,98.0,169060.0,0.0,Yersinia phage fPS-2,97.02
6695,NC_000866.4_250,YP_009030868.1,99.0,98,1,0,1,98,1,98,1.1399999999999998e-68,203.0,NC_000866.4,NC_000866.4_250,,99,157368.0,1.0,,NC_024125.2,YP_009030868.1,hypothetical protein,Escherichia phage vB_EcoM_112,168470.0,0.0,98,97.02
6696,NC_000866.4_251,AAD42543.1,100.0,152,0,0,1,152,1,152,3.65e-111,315.0,NC_000866.4,NC_000866.4_251,,153,157368.0,1.0,,AF158101.6,AAD42543.1,Arn.3 conserved hypothetical protein,152.0,168903.0,0.0,Escherichia phage T4,152.0
6697,NC_000866.4_251,NP_049871.1,100.0,152,0,0,1,152,1,152,3.65e-111,315.0,NC_000866.4,NC_000866.4_251,,153,157368.0,1.0,,NC_000866.4,NP_049871.1,Arn.3 conserved hypothetical protein,Escherichia phage T4,168903.0,0.0,152,152.0
6698,NC_000866.4_251,VEV89870.1,98.0,152,3,0,1,152,1,152,3.5100000000000003e-109,310.0,NC_000866.4,NC_000866.4_251,,153,157368.0,1.0,,LR215722.1,VEV89870.1,Phage anti-restriction nuclease,152.0,169060.0,0.0,Yersinia phage fPS-2,148.96
6699,NC_000866.4_251,YP_010077141.1,98.0,152,3,0,1,152,1,152,3.5100000000000003e-109,310.0,NC_000866.4,NC_000866.4_251,,153,157368.0,1.0,,NC_054943.1,YP_010077141.1,Phage anti-restriction nuclease,Yersinia phage fPS-2,169060.0,0.0,152,148.96
6700,NC_000866.4_251,BBC14873.1,98.7,153,1,1,1,152,1,153,1.48e-108,308.0,NC_000866.4,NC_000866.4_251,,153,157368.0,1.0,,LC348380.1,BBC14873.1,Arn.3 conserved hypothetical protein,153.0,163825.0,0.0,Escherichia phage T2,151.011
6701,NC_000866.4_252,AAD42544.3,100.0,68,0,0,1,68,1,68,4.06e-44,139.0,NC_000866.4,NC_000866.4_252,,69,157368.0,1.0,,AF158101.6,AAD42544.3,Arn.4 conserved hypothetical protein,68.0,168903.0,0.0,Escherichia phage T4,68.0
6702,NC_000866.4_252,AFH20225.1,100.0,68,0,0,1,68,1,68,4.06e-44,139.0,NC_000866.4,NC_000866.4_252,,69,157368.0,1.0,,JN986846.1,AFH20225.1,hypothetical protein ACG-C40_0259,68.0,167396.0,0.0,Escherichia phage vB_EcoM_ACG-C40,68.0
6703,NC_000866.4_252,BBC14874.1,100.0,68,0,0,1,68,1,68,4.06e-44,139.0,NC_000866.4,NC_000866.4_252,,69,157368.0,1.0,,LC348380.1,BBC14874.1,Arn.4 conserved hypothetical protein,68.0,163825.0,0.0,Escherichia phage T2,68.0
6704,NC_000866.4_252,YP_010073907.1,100.0,68,0,0,1,68,1,68,4.06e-44,139.0,NC_000866.4,NC_000866.4_252,,69,157368.0,1.0,,NC_054931.1,YP_010073907.1,Arn.4 conserved hypothetical protein,Escherichia phage T2,163825.0,0.0,68,68.0
6705,NC_000866.4_252,NP_049872.2,100.0,68,0,0,1,68,1,68,4.06e-44,139.0,NC_000866.4,NC_000866.4_252,,69,157368.0,1.0,,NC_000866.4,NP_049872.2,Arn.4 conserved hypothetical protein,Escherichia phage T4,168903.0,0.0,68,68.0
6706,NC_000866.4_253,AAD42607.1,100.0,211,0,0,1,211,1,211,1.31e-142,399.0,NC_000866.4,NC_000866.4_253,,212,157368.0,1.0,,AF158101.6,AAD42607.1,MotA activator of middle period transcription,211.0,168903.0,0.0,Escherichia phage T4,211.0
6707,NC_000866.4_253,NP_049873.1,100.0,211,0,0,1,211,1,211,1.31e-142,399.0,NC_000866.4,NC_000866.4_253,,212,157368.0,1.0,,NC_000866.4,NP_049873.1,MotA-like activator of middle period transcription,Escherichia phage T4,168903.0,0.0,211,211.0
6708,NC_000866.4_253,APC45170.1,98.6,211,3,0,1,211,1,211,1.78e-140,394.0,NC_000866.4,NC_000866.4_253,,212,157368.0,1.0,,KX828711.1,APC45170.1,activator of middle period transcription,211.0,164870.0,0.0,Shigella phage SH7,208.04599999999996
6709,NC_000866.4_253,AYJ74504.1,98.6,211,3,0,1,211,1,211,1.78e-140,394.0,NC_000866.4,NC_000866.4_253,,212,157368.0,1.0,,MH809535.1,AYJ74504.1,transcriptional regulator of middle promoters,211.0,169604.0,0.0,Yersinia phage PYPS2T,208.04599999999996
6710,NC_000866.4_253,YP_010076873.1,98.6,211,3,0,1,211,1,211,1.78e-140,394.0,NC_000866.4,NC_000866.4_253,,212,157368.0,1.0,,NC_054942.1,YP_010076873.1,MotA-like activator of middle period transcription,Shigella phage SH7,164870.0,0.0,211,208.04599999999996
6711,NC_000866.4_254,AAD42608.1,100.0,49,0,0,1,49,1,49,2.6499999999999996e-23,85.1,NC_000866.4,NC_000866.4_254,,50,157368.0,1.0,,AF158101.6,AAD42608.1,MotA.1 hypothetical predicted periplasmic protein,49.0,168903.0,0.0,Escherichia phage T4,49.0
6712,NC_000866.4_254,BAI83278.1,100.0,49,0,0,1,49,1,49,2.6499999999999996e-23,85.1,NC_000866.4,NC_000866.4_254,,50,157368.0,1.0,,AP011113.1,BAI83278.1,conserved hypothetical protein,49.0,167435.0,0.0,Escherichia phage AR1,49.0
6713,NC_000866.4_254,ACP30902.1,100.0,49,0,0,1,49,1,49,2.6499999999999996e-23,85.1,NC_000866.4,NC_000866.4_254,,50,157368.0,1.0,,FJ839692.1,ACP30902.1,motA.1 hypothetical protein,49.0,165429.0,0.0,Escherichia phage RB14,49.0
6714,NC_000866.4_254,AEM00921.1,100.0,49,0,0,1,49,1,49,2.6499999999999996e-23,85.1,NC_000866.4,NC_000866.4_254,,50,157368.0,1.0,,HM997020.1,AEM00921.1,hypothetical phage protein,49.0,166452.0,0.0,Escherichia phage wV7,49.0
6715,NC_000866.4_254,AEK12514.1,100.0,49,0,0,1,49,1,49,2.6499999999999996e-23,85.1,NC_000866.4,NC_000866.4_254,,50,157368.0,1.0,,JN202312.1,AEK12514.1,predicted periplasmic protein,49.0,166499.0,0.0,Escherichia phage ime09,49.0
6716,NC_000866.4_255,AAD42487.1,100.0,442,0,0,1,442,1,442,0.0,869.0,NC_000866.4,NC_000866.4_255,,443,157368.0,1.0,,AF158101.6,AAD42487.1,"gp52 topoisomerase II, medium subunit",442.0,168903.0,0.0,Escherichia phage T4,442.0
6717,NC_000866.4_255,NP_049875.1,100.0,442,0,0,1,442,1,442,0.0,869.0,NC_000866.4,NC_000866.4_255,,443,157368.0,1.0,,NC_000866.4,NP_049875.1,DNA topoisomerase II,Escherichia phage T4,168903.0,0.0,442,442.0
6718,NC_000866.4_255,ACP31178.1,99.8,442,1,0,1,442,1,442,0.0,867.0,NC_000866.4,NC_000866.4_255,,443,157368.0,1.0,,FJ839693.1,ACP31178.1,gp52 DNA topoisomerase subunit,442.0,168394.0,0.0,Enterobacteria phage RB51,441.116
6719,NC_000866.4_255,AHY83466.1,99.8,442,1,0,1,442,1,442,0.0,867.0,NC_000866.4,NC_000866.4_255,,443,157368.0,1.0,,KJ668714.2,AHY83466.1,topoisomerase II medium subunit,442.0,168470.0,0.0,Escherichia phage vB_EcoM_112,441.116
6720,NC_000866.4_255,AIS73312.1,99.8,442,1,0,1,442,1,442,0.0,867.0,NC_000866.4,NC_000866.4_255,,443,157368.0,1.0,,KM501444.1,AIS73312.1,gp2,442.0,164999.0,0.0,Shigella phage pSs-1,441.116
6721,NC_000866.4_256,AAD42488.1,100.0,51,0,0,1,51,1,51,3.35e-29,100.0,NC_000866.4,NC_000866.4_256,,52,157368.0,1.0,,AF158101.6,AAD42488.1,Ac acridine resistance protein,51.0,168903.0,0.0,Escherichia phage T4,51.0
6722,NC_000866.4_256,QBO66231.1,100.0,51,0,0,1,51,1,51,3.35e-29,100.0,NC_000866.4,NC_000866.4_256,,52,157368.0,1.0,,MK327946.1,QBO66231.1,hypothetical protein G4507_00276,51.0,168828.0,0.0,Escherichia phage vB_EcoM_G4507,51.0
6723,NC_000866.4_256,QHR64516.1,100.0,51,0,0,1,51,1,51,3.35e-29,100.0,NC_000866.4,NC_000866.4_256,,52,157368.0,1.0,,MN895438.1,QHR64516.1,acridine resistance protein,51.0,166833.0,0.0,Escherichia phage teqdroes,51.0
6724,NC_000866.4_256,NP_049877.1,100.0,51,0,0,1,51,1,51,3.35e-29,100.0,NC_000866.4,NC_000866.4_256,,52,157368.0,1.0,,NC_000866.4,NP_049877.1,Ac acridine resistance protein,Escherichia phage T4,168903.0,0.0,51,51.0
6725,NC_000866.4_256,YP_010074033.1,100.0,51,0,0,1,51,1,51,3.35e-29,100.0,NC_000866.4,NC_000866.4_256,,52,157368.0,1.0,,NC_054932.1,YP_010074033.1,acridine resistance protein,Escherichia phage teqdroes,166833.0,0.0,51,51.0
6726,NC_000866.4_257,AAD42615.1,100.0,151,0,0,1,151,1,151,1.13e-109,311.0,NC_000866.4,NC_000866.4_257,,152,157368.0,1.0,,AF158101.6,AAD42615.1,Ndd nucleoid disruption protein,151.0,168903.0,0.0,Escherichia phage T4,151.0
6727,NC_000866.4_257,NP_049879.1,100.0,151,0,0,1,151,1,151,1.13e-109,311.0,NC_000866.4,NC_000866.4_257,,152,157368.0,1.0,,NC_000866.4,NP_049879.1,Ndd-like nucleoid disruption protein,Escherichia phage T4,168903.0,0.0,151,151.0
6728,NC_000866.4_257,BBF63682.1,98.7,151,2,0,1,151,1,151,3.8e-108,307.0,NC_000866.4,NC_000866.4_257,,152,157368.0,1.0,,AP018814.1,BBF63682.1,disrupts host nucleoid,151.0,168697.0,0.0,Enterobacteria phage T6,149.037
6729,NC_000866.4_257,AGR46213.1,98.7,151,2,0,1,151,1,151,3.8e-108,307.0,NC_000866.4,NC_000866.4_257,,152,157368.0,1.0,,KF208315.1,AGR46213.1,nucleoid disruption protein,151.0,167785.0,0.0,Yersinia phage PST,149.037
6730,NC_000866.4_257,YP_010067411.1,98.7,151,2,0,1,151,1,151,3.8e-108,307.0,NC_000866.4,NC_000866.4_257,,152,157368.0,1.0,,NC_054907.1,YP_010067411.1,Ndd-like nucleoid disruption protein,Enterobacteria phage T6,168697.0,0.0,151,149.037
6731,NC_000866.4_258,AAD42616.1,100.0,71,0,0,1,71,1,71,7.39e-46,143.0,NC_000866.4,NC_000866.4_258,,72,157368.0,1.0,,AF158101.6,AAD42616.1,Ndd.1 conserved hypothetical protein,71.0,168903.0,0.0,Escherichia phage T4,71.0
6732,NC_000866.4_258,NP_049880.1,100.0,71,0,0,1,71,1,71,7.39e-46,143.0,NC_000866.4,NC_000866.4_258,,72,157368.0,1.0,,NC_000866.4,NP_049880.1,hypothetical protein,Escherichia phage T4,168903.0,0.0,71,71.0
6733,NC_000866.4_258,ANN86889.1,98.6,71,1,0,1,71,1,71,2.1199999999999998e-45,142.0,NC_000866.4,NC_000866.4_258,,72,157368.0,1.0,,KX130862.1,ANN86889.1,hypothetical protein,71.0,168993.0,0.0,Shigella phage SHFML-26,70.00599999999999
6734,NC_000866.4_258,ASZ77119.1,98.6,71,1,0,1,71,1,71,2.1199999999999998e-45,142.0,NC_000866.4,NC_000866.4_258,,72,157368.0,1.0,,MF001360.1,ASZ77119.1,hypothetical protein,71.0,168638.0,0.0,Escherichia phage ECO4,70.00599999999999
6735,NC_000866.4_258,ATE86521.1,98.6,71,1,0,1,71,1,71,2.1199999999999998e-45,142.0,NC_000866.4,NC_000866.4_258,,72,157368.0,1.0,,MF158046.1,ATE86521.1,hypothetical protein Sf23_gp111,71.0,167678.0,0.0,Shigella phage Sf23,70.00599999999999
6736,NC_000866.4_259,AAD42561.1,100.0,32,0,0,1,32,1,32,1.95e-16,66.6,NC_000866.4,NC_000866.4_259,,33,157368.0,1.0,,AF158101.6,AAD42561.1,Ndd.5 hypothetical predicted outer membrane protein,32.0,168903.0,0.0,Escherichia phage T4,32.0
6737,NC_000866.4_259,ABI95089.1,100.0,32,0,0,1,32,1,32,1.95e-16,66.6,NC_000866.4,NC_000866.4_259,,33,157368.0,1.0,,DQ904452.1,ABI95089.1,hypothetical protein RB32ORF265c,32.0,165890.0,0.0,Escherichia phage RB32,32.0
6738,NC_000866.4_259,ACP30912.1,100.0,32,0,0,1,32,1,32,1.95e-16,66.6,NC_000866.4,NC_000866.4_259,,33,157368.0,1.0,,FJ839692.1,ACP30912.1,ndd.5 hypothetical protein,32.0,165429.0,0.0,Escherichia phage RB14,32.0
6739,NC_000866.4_259,CCI89164.1,100.0,32,0,0,1,32,1,32,1.95e-16,66.6,NC_000866.4,NC_000866.4_259,,33,157368.0,1.0,,HE956711.1,CCI89164.1,protein of unknown function,32.0,167063.0,0.0,Yersinia phage phiD1,32.0
6740,NC_000866.4_259,ANZ51644.1,100.0,32,0,0,1,32,1,32,1.95e-16,66.6,NC_000866.4,NC_000866.4_259,,33,157368.0,1.0,,KT184312.1,ANZ51644.1,putative outer membrane protein,32.0,167318.0,0.0,Enterobacteria phage Kha5h,32.0
6741,NC_000866.4_260,AAD42559.1,100.0,185,0,0,1,185,1,185,1.71e-141,394.0,NC_000866.4,NC_000866.4_260,,186,157368.0,1.0,,AF158101.6,AAD42559.1,DenB DNA endonuclease IV,185.0,168903.0,0.0,Escherichia phage T4,185.0
6742,NC_000866.4_260,NP_049887.1,100.0,185,0,0,1,185,1,185,1.71e-141,394.0,NC_000866.4,NC_000866.4_260,,186,157368.0,1.0,,NC_000866.4,NP_049887.1,DenB-like DNA endonuclease IV,Escherichia phage T4,168903.0,0.0,185,185.0
