qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qseqid_ID,qseqid_genome_length,protein_ncbi_acc,definition,virus,protein_length,genome_ncbi_acc,sseqid_genome_length,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source
JC39_S2_NODE_1_length_18463_cov_4.914283_13,AUV56570.1,43.2,183,97,4,1,178,1,181,2.53e-37,129.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AUV56570.1,hypothetical protein,Faecalibacterium phage FP_oengus,181.0,MG711463.1,58391.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Oengusvirus,,Oengusvirus oengus,E,Faecalibacterium phage FP_Oengus,,,MG711463,NC_047916,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,ASU03930.1,65.3,294,98,1,1,290,1,294,5.43e-136,388.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ASU03930.1,major tail protein,Streptomyces phage DrGrey,294.0,MF467948.1,56076.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rimavirus,,Rimavirus drgrey,E,Streptomyces phage DrGrey,,,MF467948,NC_042016,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,AOZ64971.1,65.0,294,99,1,1,290,1,294,1.55e-135,387.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AOZ64971.1,major tail protein,Streptomyces phage Rima,294.0,KX670790.2,56168.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rimavirus,,Rimavirus rima,E,Streptomyces phage Rima,,,KX670790,NC_041889,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,AVD99439.1,66.7,291,93,1,1,287,1,291,1.04e-133,382.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AVD99439.1,major tail protein,Streptomyces phage Bing,294.0,MG757154.1,56341.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Bingvirus,,Bingvirus bing,E,Streptomyces phage Bing,,,MG757154,NC_042106,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,ADD80919.1,63.0,297,101,3,1,290,1,295,5.24e-127,365.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ADD80919.1,head protein,Rhodococcus phage ReqiPepy6,295.0,GU580941.1,76797.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pepyhexavirus,,Pepyhexavirus pepy6,E,Rhodococcus phage ReqiPepy6,,,GU580941,NC_023735,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,ADD81027.1,61.3,297,106,3,1,290,1,295,1.73e-125,362.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ADD81027.1,head protein,Rhodococcus phage ReqiPoco6,295.0,GU580942.1,78064.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pepyhexavirus,,Pepyhexavirus poco6,E,Rhodococcus phage ReqiPoco6,,,GU580942,NC_023694,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,ALY08702.1,60.0,290,113,3,1,289,1,288,6.22e-117,340.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ALY08702.1,major tail protein,Arthrobacter phage Circum,288.0,KU160642.1,58353.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Mudcatvirus,,Mudcatvirus circum,E,Arthrobacter phage Circum,,,KU160642,NC_041948,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QFP95596.1,57.9,292,115,2,1,285,1,291,9.46e-116,337.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QFP95596.1,major tail protein,Gordonia phage Tanis,296.0,MN284904.1,59727.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Tanisvirus,,Tanisvirus tanis,E,Gordonia phage Tanis,,,MN284904,NC_048817,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,AMM44383.1,59.0,290,116,3,1,289,1,288,2.38e-114,333.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AMM44383.1,major tail protein,Arthrobacter phage Mudcat,288.0,KU647628.2,59443.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Mudcatvirus,,Mudcatvirus mudcat,E,Arthrobacter phage Mudcat,,,KU647628,NC_031224,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QGJ88004.1,57.2,292,117,2,1,285,1,291,2.54e-113,331.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QGJ88004.1,major tail protein,Gordonia phage Avazak,296.0,MN585971.1,60278.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Tanisvirus,,Tanisvirus avazak,E,Gordonia phage Avazak,,,MN585971,NC_048822,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,ATN93661.1,59.4,293,112,4,1,287,1,292,4.94e-113,330.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ATN93661.1,major tail protein,Streptomyces phage Scap1,295.0,MF975637.1,43060.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Scapunavirus,,Scapunavirus scap1,E,Streptomyces phage Scap1,,,MF975637,NC_042042,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QGJ89069.1,55.5,292,122,2,1,285,1,291,1.63e-111,326.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QGJ89069.1,major tail protein,Gordonia phage Untouchable,295.0,MN585982.1,61623.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus untouchable,E,Gordonia phage Untouchable,,,MN585982,NC_048823,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QGJ90370.1,55.5,292,122,2,1,285,1,291,1.63e-111,326.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QGJ90370.1,major tail protein,Gordonia phage Crocheter,295.0,MN585996.1,60531.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus crocheter,E,Gordonia phage Crocheter,,,MN585996,NC_048825,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QAU06731.1,55.8,292,121,2,1,285,1,291,3.28e-111,325.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QAU06731.1,major tail protein,Gordonia phage Duffington,295.0,MK376957.1,61343.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus duffington,E,Gordonia phage Duffington,,,MK376957,NC_048750,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QEQ94328.1,55.8,292,121,2,1,285,1,291,3.28e-111,325.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QEQ94328.1,major tail protein,Gordonia phage Chikenjars,295.0,MN204501.1,61544.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus chikenjars,E,Gordonia phage Chikenjars,,,MN204501,NC_048810,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QDH85255.1,55.8,292,121,3,1,285,1,291,4.65e-111,325.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QDH85255.1,major tail protein,Gordonia phage Kenosha,295.0,MN010761.1,60899.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus kenosha,E,Gordonia phage Kenosha,,,MN010761,NC_048793,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QFP94907.1,55.8,292,121,2,1,285,1,291,1.88e-110,323.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QFP94907.1,major tail protein,Gordonia phage OhMyWard,295.0,MN284896.1,60978.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus ohmyward,E,Gordonia phage OhMyWard,,,MN284896,NC_048816,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QJD49601.1,55.8,292,120,3,1,285,1,290,1.48e-109,321.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QJD49601.1,major tail protein,Gordonia phage Secretariat,294.0,MT310850.1,57731.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Secretariatvirus,,Secretariatvirus secretariat,E,Gordonia phage Secretariat,,,MT310850,NC_048876,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QAU06258.1,55.1,292,123,2,1,285,1,291,1.5300000000000002e-109,321.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QAU06258.1,major tail protein,Gordonia phage Rickmore,295.0,MK376953.1,60218.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus rickmore,E,Gordonia phage Rickmore,,,MK376953,NC_048749,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,ALY08616.1,56.0,291,125,3,1,289,1,290,2.6000000000000003e-109,320.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ALY08616.1,major tail protein,Arthrobacter phage CaptnMurica,290.0,KU160641.1,58159.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gordonvirus,,Gordonvirus captnmurica,E,Arthrobacter phage CaptnMurica,,,KU160641,NC_041951,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,ALY08991.1,55.0,291,128,3,1,289,1,290,4.91e-107,315.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ALY08991.1,major tail protein,Arthrobacter phage Gordon,290.0,KU160646.1,58279.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gordonvirus,,Gordonvirus gordon,E,Arthrobacter phage Gordon,,,KU160646,NC_041952,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,AHV82977.1,53.4,219,101,1,1,218,1,219,8.050000000000001e-79,243.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AHV82977.1,cell adhesion domain-containing protein,Lactococcus phage P078,305.0,KJ489010.1,54452.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Nevevirus,,Nevevirus P078,E,Lactococcus phage P078,,,KJ489010,NC_024215,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,AHV83131.1,53.4,219,101,1,1,218,1,219,1.61e-78,243.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AHV83131.1,cell adhesion domain-containing protein,Lactococcus phage P118,305.0,KJ489012.1,54173.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Nevevirus,,Nevevirus P118,E,Lactococcus phage P118,,,KJ489012,NC_024208,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,AHV83055.1,53.0,219,102,1,1,218,1,219,1.84e-77,240.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AHV83055.1,hypothetical protein P092_0014,Lactococcus phage P092,305.0,KJ489011.1,53513.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Nevevirus,,Nevevirus P092,E,Lactococcus phage P092,,,KJ489011,NC_024203,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,AHV83211.1,53.0,219,102,1,1,218,1,219,2.6e-77,239.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AHV83211.1,cell adhesion domain-containing protein,Lactococcus phage P162,305.0,KJ489013.1,55584.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Nevevirus,,Nevevirus P162,E,Lactococcus phage P162,,,KJ489013,NC_024214,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_14,QCW07615.1,46.4,233,111,2,1,219,1,233,4.12e-67,211.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QCW07615.1,hypothetical protein,Lactococcus phage CHPC971,245.0,MK779875.1,54381.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Fremauxvirus,,Fremauxvirus CHPC971,E,Lactococcus phage CHPC971,,,MK779875,NC_055027,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QJD49600.1,59.6,99,38,1,3,101,4,100,9.1e-38,124.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QJD49600.1,hypothetical protein SEA_SECRETARIAT_22,Gordonia phage Secretariat,100.0,MT310850.1,57731.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Secretariatvirus,,Secretariatvirus secretariat,E,Gordonia phage Secretariat,,,MT310850,NC_048876,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,ALY08701.1,58.4,101,41,1,1,101,1,100,1.5e-36,121.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ALY08701.1,hypothetical protein CIRCUM_14,Arthrobacter phage Circum,100.0,KU160642.1,58353.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Mudcatvirus,,Mudcatvirus circum,E,Arthrobacter phage Circum,,,KU160642,NC_041948,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,AMM44382.1,58.4,101,41,1,1,101,1,100,1.5e-36,121.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AMM44382.1,hypothetical protein MUDCAT_14,Arthrobacter phage Mudcat,100.0,KU647628.2,59443.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Mudcatvirus,,Mudcatvirus mudcat,E,Arthrobacter phage Mudcat,,,KU647628,NC_031224,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QFP95595.1,56.6,99,41,1,3,101,4,100,4.31e-36,120.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QFP95595.1,tail terminator,Gordonia phage Tanis,100.0,MN284904.1,59727.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Tanisvirus,,Tanisvirus tanis,E,Gordonia phage Tanis,,,MN284904,NC_048817,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QGJ88003.1,56.6,99,41,1,3,101,4,100,1.75e-35,119.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QGJ88003.1,hypothetical protein SEA_AVAZAK_21,Gordonia phage Avazak,100.0,MN585971.1,60278.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Tanisvirus,,Tanisvirus avazak,E,Gordonia phage Avazak,,,MN585971,NC_048822,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QAU06730.1,51.5,99,46,1,3,101,4,100,2.37e-33,113.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QAU06730.1,hypothetical protein SEA_DUFFINGTON_24,Gordonia phage Duffington,100.0,MK376957.1,61343.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus duffington,E,Gordonia phage Duffington,,,MK376957,NC_048750,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QEQ94327.1,51.5,99,46,1,3,101,4,100,2.37e-33,113.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QEQ94327.1,hypothetical protein SEA_CHIKENJARS_24,Gordonia phage Chikenjars,100.0,MN204501.1,61544.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus chikenjars,E,Gordonia phage Chikenjars,,,MN204501,NC_048810,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QDH85254.1,51.5,99,46,1,3,101,4,100,3.36e-33,113.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QDH85254.1,hypothetical protein SEA_KENOSHA_23,Gordonia phage Kenosha,100.0,MN010761.1,60899.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus kenosha,E,Gordonia phage Kenosha,,,MN010761,NC_048793,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QAU06257.1,52.5,99,45,1,3,101,4,100,1.9400000000000002e-32,111.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QAU06257.1,hypothetical protein SEA_RICKMORE_22,Gordonia phage Rickmore,100.0,MK376953.1,60218.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus rickmore,E,Gordonia phage Rickmore,,,MK376953,NC_048749,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QFP94906.1,52.5,99,45,1,3,101,4,100,1.9400000000000002e-32,111.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QFP94906.1,hypothetical protein SEA_OHMYWARD_24,Gordonia phage OhMyWard,100.0,MN284896.1,60978.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus ohmyward,E,Gordonia phage OhMyWard,,,MN284896,NC_048816,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,ADD80918.1,50.5,99,47,1,3,101,4,100,4.53e-31,107.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ADD80918.1,structural protein,Rhodococcus phage ReqiPepy6,100.0,GU580941.1,76797.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pepyhexavirus,,Pepyhexavirus pepy6,E,Rhodococcus phage ReqiPepy6,,,GU580941,NC_023735,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,ATN93660.1,58.0,88,37,0,14,101,1,88,9.19e-31,106.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ATN93660.1,hypothetical protein SEA_SCAP1_11,Streptomyces phage Scap1,88.0,MF975637.1,43060.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Scapunavirus,,Scapunavirus scap1,E,Streptomyces phage Scap1,,,MF975637,NC_042042,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QGJ89068.1,53.0,83,39,0,19,101,8,90,1.1300000000000001e-29,103.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QGJ89068.1,hypothetical protein PBI_UNTOUCHABLE_23,Gordonia phage Untouchable,90.0,MN585982.1,61623.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus untouchable,E,Gordonia phage Untouchable,,,MN585982,NC_048823,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,QGJ90369.1,53.0,83,39,0,19,101,8,90,1.1300000000000001e-29,103.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QGJ90369.1,hypothetical protein PBI_CROCHETER_23,Gordonia phage Crocheter,90.0,MN585996.1,60531.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus crocheter,E,Gordonia phage Crocheter,,,MN585996,NC_048825,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,AVD99438.1,51.9,106,46,2,1,101,1,106,1.7900000000000001e-29,103.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AVD99438.1,head-to-tail connector complex protein,Streptomyces phage Bing,106.0,MG757154.1,56341.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Bingvirus,,Bingvirus bing,E,Streptomyces phage Bing,,,MG757154,NC_042106,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,ADD81026.1,49.5,99,48,1,3,101,4,100,4.3000000000000004e-29,102.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ADD81026.1,structural protein,Rhodococcus phage ReqiPoco6,100.0,GU580942.1,78064.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pepyhexavirus,,Pepyhexavirus poco6,E,Rhodococcus phage ReqiPoco6,,,GU580942,NC_023694,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,AOZ64970.1,53.4,88,41,0,14,101,1,88,1.2399999999999999e-28,101.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AOZ64970.1,hypothetical protein SEA_RIMA_16,Streptomyces phage Rima,88.0,KX670790.2,56168.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rimavirus,,Rimavirus rima,E,Streptomyces phage Rima,,,KX670790,NC_041889,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,ASU03929.1,53.4,88,41,0,14,101,1,88,1.2399999999999999e-28,101.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ASU03929.1,hypothetical protein SEA_DRGREY_16,Streptomyces phage DrGrey,88.0,MF467948.1,56076.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rimavirus,,Rimavirus drgrey,E,Streptomyces phage DrGrey,,,MF467948,NC_042016,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,ALY08990.1,48.5,101,50,1,1,101,1,99,2.2700000000000002e-26,95.9,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ALY08990.1,hypothetical protein GORDON_15,Arthrobacter phage Gordon,99.0,KU160646.1,58279.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gordonvirus,,Gordonvirus gordon,E,Arthrobacter phage Gordon,,,KU160646,NC_041952,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,ALY08615.1,47.5,101,51,1,1,101,1,99,6.5e-26,94.7,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ALY08615.1,hypothetical protein CAPNMURICA_15,Arthrobacter phage CaptnMurica,99.0,KU160641.1,58159.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gordonvirus,,Gordonvirus captnmurica,E,Arthrobacter phage CaptnMurica,,,KU160641,NC_041951,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_15,AUV56567.1,41.1,95,56,0,7,101,16,110,4.7499999999999997e-23,87.8,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,AUV56567.1,tail completion protein,Faecalibacterium phage FP_oengus,110.0,MG711463.1,58391.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Oengusvirus,,Oengusvirus oengus,E,Faecalibacterium phage FP_Oengus,,,MG711463,NC_047916,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_16,QJD49599.1,74.3,109,28,0,1,109,1,109,2.5299999999999998e-55,169.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QJD49599.1,hypothetical protein SEA_SECRETARIAT_21,Gordonia phage Secretariat,110.0,MT310850.1,57731.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Secretariatvirus,,Secretariatvirus secretariat,E,Gordonia phage Secretariat,,,MT310850,NC_048876,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_16,QFP95594.1,74.1,108,28,0,1,108,1,108,3.5599999999999996e-54,167.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QFP95594.1,hypothetical protein SEA_TANIS_20,Gordonia phage Tanis,116.0,MN284904.1,59727.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Tanisvirus,,Tanisvirus tanis,E,Gordonia phage Tanis,,,MN284904,NC_048817,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_16,QGJ88002.1,74.1,108,28,0,1,108,1,108,3.5599999999999996e-54,167.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QGJ88002.1,hypothetical protein SEA_AVAZAK_20,Gordonia phage Avazak,116.0,MN585971.1,60278.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Tanisvirus,,Tanisvirus avazak,E,Gordonia phage Avazak,,,MN585971,NC_048822,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_16,QAU06256.1,72.2,108,30,0,1,108,1,108,2.8299999999999996e-52,162.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QAU06256.1,hypothetical protein SEA_RICKMORE_21,Gordonia phage Rickmore,110.0,MK376953.1,60218.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus rickmore,E,Gordonia phage Rickmore,,,MK376953,NC_048749,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_16,QFP94905.1,72.2,108,30,0,1,108,1,108,1.15e-51,160.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QFP94905.1,hypothetical protein SEA_OHMYWARD_23,Gordonia phage OhMyWard,110.0,MN284896.1,60978.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus ohmyward,E,Gordonia phage OhMyWard,,,MN284896,NC_048816,Complete genome,dsDNA,bacteria
JC39_S2_NODE_1_length_18463_cov_4.914283_16,QDH85253.1,72.2,108,30,0,1,108,1,108,1.64e-51,160.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QDH85253.1,hypothetical protein SEA_KENOSHA_22,Gordonia phage Kenosha,110.0,MN010761.1,60899.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus kenosha,E,Gordonia phage Kenosha,,,MN010761,NC_048793,Complete genome,dsDNA,bacteria
