qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qseqid_ID,qseqid_genome_length,protein_ncbi_acc,definition,virus,protein_length,genome_ncbi_acc,sseqid_genome_length,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Virus REFSEQ accession,Genome coverage,Genome composition,Host source,conserved_AA_#
DU4_S6_NODE_1_length_131420_cov_28.973177_76,AXH49181.1,64.9,97,33,1,1,97,1,96,1.98e-37,123.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49181.1,hypothetical protein SEA_BLUEEYEDBEAUTY_37,Streptomyces phage Blueeyedbeauty,96.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,62.953
DU4_S6_NODE_1_length_131420_cov_28.973177_77,AXH49180.1,81.9,116,21,0,1,116,1,116,3.52e-65,195.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49180.1,tail assembly chaperone,Streptomyces phage Blueeyedbeauty,116.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,95.004
DU4_S6_NODE_1_length_131420_cov_28.973177_78,AZU97115.1,88.0,209,25,0,1,209,1,209,3.5699999999999997e-128,362.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97115.1,hypothetical protein SEA_GILSON_37,Streptomyces phage Gilson,209.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,183.92
DU4_S6_NODE_1_length_131420_cov_28.973177_79,AXQ63308.1,63.5,181,66,0,1,181,1,181,7.69e-84,247.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63308.1,hypothetical protein SEA_COMRADE_35,Streptomyces phage Comrade,181.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,114.935
DU4_S6_NODE_1_length_131420_cov_28.973177_8,AZU97187.1,68.2,44,14,0,1,44,4,47,2.63e-12,56.6,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97187.1,hypothetical protein SEA_GILSON_123,Streptomyces phage Gilson,51.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,30.008000000000003
DU4_S6_NODE_1_length_131420_cov_28.973177_80,AXG66152.1,71.7,272,77,0,3,274,5,276,2.96e-148,418.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66152.1,hypothetical protein SEA_ANNADREAMY_31,Streptomyces phage Annadreamy,276.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,195.02400000000003
DU4_S6_NODE_1_length_131420_cov_28.973177_81,AXQ63306.1,76.4,161,35,1,1,158,2,162,7.599999999999999e-90,261.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63306.1,hypothetical protein SEA_COMRADE_33,Streptomyces phage Comrade,162.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,123.00400000000002
DU4_S6_NODE_1_length_131420_cov_28.973177_82,AXQ63305.1,69.5,302,91,1,1,301,1,302,1.59e-156,441.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63305.1,head-to-tail connector complex protein,Streptomyces phage Comrade,302.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,209.89000000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_84,AXQ63303.1,58.6,128,52,1,1,127,1,128,1.85e-47,151.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63303.1,hypothetical protein SEA_COMRADE_30,Streptomyces phage Comrade,128.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,75.00800000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_85,AZU97110.1,81.2,133,18,1,1,126,1,133,1.8e-71,212.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97110.1,hypothetical protein SEA_GILSON_32,Streptomyces phage Gilson,133.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,107.99600000000001
DU4_S6_NODE_1_length_131420_cov_28.973177_86,AYJ73499.1,35.9,181,95,6,10,180,146,315,4.33e-24,100.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AYJ73499.1,hypothetical protein EFV12PHI1_81,Enterococcus phage EfV12-phi1,320.0,MH880817.1,152770.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Brockvirinae,Schiekvirus,,Schiekvirus EfV12,E,Enterococcus phage EfV12-phi1,,,MH880817,NC_048087,Complete genome,dsDNA,bacteria,64.979
DU4_S6_NODE_1_length_131420_cov_28.973177_87,AXH49173.1,92.2,334,23,2,1,334,1,331,1.5e-218,600.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49173.1,major capsid protein,Streptomyces phage Blueeyedbeauty,331.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,307.948
DU4_S6_NODE_1_length_131420_cov_28.973177_88,AXQ63300.1,78.8,438,75,4,1,420,1,438,2.84e-200,562.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63300.1,capsid maturation protease,Streptomyces phage Comrade,439.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,345.144
DU4_S6_NODE_1_length_131420_cov_28.973177_89,AXG66145.1,89.2,526,57,0,1,526,1,526,0.0,921.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66145.1,portal protein,Streptomyces phage Annadreamy,527.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,469.192
DU4_S6_NODE_1_length_131420_cov_28.973177_9,AZU97186.1,54.8,42,19,0,3,44,7,48,9.88e-10,50.1,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97186.1,hypothetical protein SEA_GILSON_122,Streptomyces phage Gilson,49.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,23.016
DU4_S6_NODE_1_length_131420_cov_28.973177_90,AXH49169.1,83.8,105,17,0,1,105,1,105,5.3e-64,191.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49169.1,hypothetical protein SEA_BLUEEYEDBEAUTY_25,Streptomyces phage Blueeyedbeauty,105.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,87.99
DU4_S6_NODE_1_length_131420_cov_28.973177_91,AXG66143.1,60.7,577,222,2,1,576,1,573,1.8100000000000002e-252,706.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66143.1,hypothetical protein SEA_ANNADREAMY_22,Streptomyces phage Annadreamy,573.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,350.239
DU4_S6_NODE_1_length_131420_cov_28.973177_92,AYB70884.1,74.8,301,71,2,5,305,1,296,2.1000000000000002e-154,436.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AYB70884.1,LysM-like peptidoglycan-binding protein,Streptomyces phage Yaboi,297.0,MH727564.1,131250.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Karimacvirus,,Streptomyces virus Yaboi,E,Streptomyces phage Yaboi,,,MH727564,NC_048730,Complete genome,dsDNA,bacteria,225.14799999999997
DU4_S6_NODE_1_length_131420_cov_28.973177_93,AXG66141.1,83.3,648,107,1,1,648,1,647,0.0,1132.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXG66141.1,ribonucleotide reductase,Streptomyces phage Annadreamy,647.0,MH536811.1,125726.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus annadreamy,E,Streptomyces phage Annadreamy,,,MH536811,NC_048719,Complete genome,dsDNA,bacteria,539.784
DU4_S6_NODE_1_length_131420_cov_28.973177_94,AXQ63294.1,84.7,327,50,0,1,327,1,327,4.04e-223,612.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXQ63294.1,glycosyltransferase,Streptomyces phage Comrade,327.0,MH651172.1,129015.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus comrade,E,Streptomyces phage Comrade,,,MH651172,NC_048728,Complete genome,dsDNA,bacteria,276.969
DU4_S6_NODE_1_length_131420_cov_28.973177_95,AZU97100.1,73.1,331,89,0,1,331,1,331,1.97e-193,537.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AZU97100.1,glycosyltransferase,Streptomyces phage Gilson,332.0,MK061412.1,128338.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Gilsonvirus,,Gilsonvirus gilson,E,Streptomyces phage Gilson,,,MK061412,NC_048742,Complete genome,dsDNA,bacteria,241.96099999999998
DU4_S6_NODE_1_length_131420_cov_28.973177_97,AXH49163.1,68.5,222,60,4,1,212,1,222,8e-78,235.0,DU4_S6_NODE_1_length_131420_cov_28,112146,AXH49163.1,hydrolase,Streptomyces phage Blueeyedbeauty,224.0,MH536814.1,130473.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Annadreamyvirus,,Annadreamyvirus blueeyedbeauty,E,Streptomyces phage Blueeyedbeauty,,,MH536814,NC_048720,Complete genome,dsDNA,bacteria,152.07000000000002
DU4_S6_NODE_1_length_131420_cov_28.973177_99,QDK02885.1,56.7,127,54,1,5,130,7,133,4.9e-47,151.0,DU4_S6_NODE_1_length_131420_cov_28,112146,QDK02885.1,hydrolase,Streptomyces phage Braelyn,142.0,MN096371.1,131234.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Boydwoodruffvirinae,Samistivirus,,Samistivirus braelyn,E,Streptomyces phage Braelyn,,,MN096371,NC_055813,Complete genome,dsDNA,bacteria,72.009
GL2_S15_NODE_1_length_45468_cov_7.980899_16,AXN53391.1,36.4,129,71,5,26,145,3,129,6.21e-11,62.8,GL2_S15_NODE_1_length_45468_cov_7.980899,42432,AXN53391.1,ERF superfamily protein,Methanobacterium virus Drs3,225.0,MH674343.1,37129.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Methanobavirales,,Anaerodiviridae,,Metforvirus,,Metforvirus Drs3,E,Methanobacterium virus Drs3,Drs3,,MH674343,NC_062738,Complete genome,dsDNA,archaea,46.955999999999996
GL2_S15_NODE_1_length_45468_cov_7.980899_19,ATW62905.1,30.6,712,418,19,23,689,8,688,2.14e-65,237.0,GL2_S15_NODE_1_length_45468_cov_7.980899,42432,ATW62905.1,putative helicase,Corynebacterium phage phi673,836.0,MG324353.1,44530.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Ikedavirus,,Ikedavirus phi673,E,Corynebacterium phage phi673,,,MG324353,NC_042354,Complete genome,dsDNA,bacteria,217.872
GL2_S15_NODE_1_length_45468_cov_7.980899_23,AGY48364.1,35.0,157,88,4,83,238,10,153,3.09e-18,84.3,GL2_S15_NODE_1_length_45468_cov_7.980899,42432,AGY48364.1,HNH endonuclease III,Bacillus phage Slash,153.0,KF669661.1,80382.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Slashvirus,,Slashvirus slash,E,Bacillus phage Slash,,,KF669661,NC_022774,Complete genome,dsDNA,bacteria,54.95
GL2_S15_NODE_1_length_45468_cov_7.980899_9,QPZ53292.1,42.7,103,49,3,5,99,2,102,1.01e-17,73.9,GL2_S15_NODE_1_length_45468_cov_7.980899,42432,QPZ53292.1,hypothetical protein AchV4_0049,Achromobacter phage vB_AchrS_AchV4,102.0,MW269554.1,59489.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Casjensviridae,,Gediminasvirus,,Gediminasvirus AchV4,E,Achromobacter phage vB_AchrS_AchV4,,,MW269554,NC_052974,Complete genome,dsDNA,bacteria,43.981
HS4_S10_NODE_1_length_42457_cov_5.676711_20,AYD79783.1,35.3,283,155,12,1,259,2,280,3.16e-35,130.0,DHS4_S10_NODE_1_length_42457_cov_5.676711,39120,AYD79783.1,DNA adenine methylase,Enterobacter phage phiT5282H,323.0,MG589387.1,31978.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Peduoviridae,,Novemvirus,,Novemvirus T5282H,E,Enterobacter phage phiT5282H,,,MG589387,NC_049429,Complete genome,dsDNA,bacteria,99.899
HS4_S10_NODE_1_length_42457_cov_5.676711_23,ANT40526.1,61.7,60,22,1,9,68,21,79,1.3e-17,72.4,DHS4_S10_NODE_1_length_42457_cov_5.676711,39120,ANT40526.1,hypothetical protein kpv477_089,Klebsiella phage vB_KpnM_KpV477,88.0,KX258185.1,168272.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Straboviridae,Tevenvirinae,Jiaodavirus,,Jiaodavirus kpv477,E,Klebsiella phage vB_KpnM_KpV477,,,KX258185,NC_031087,Complete genome,dsDNA,bacteria,37.02
HS4_S10_NODE_1_length_42457_cov_5.676711_41,ANH49923.1,30.4,194,130,3,45,237,164,353,1.01e-13,77.0,DHS4_S10_NODE_1_length_42457_cov_5.676711,39120,ANH49923.1,hypothetical protein PFR1_13,Propionibacterium phage PFR1,1164.0,KU984979.1,38071.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Pulverervirus,,Pulverervirus PFR1,E,Propionibacterium phage PFR1,,,KU984979,NC_031076,Complete genome,dsDNA,bacteria,58.976
HS4_S10_NODE_1_length_42457_cov_5.676711_47,AGC35707.1,33.1,145,74,4,38,174,27,156,5.26e-10,57.8,DHS4_S10_NODE_1_length_42457_cov_5.676711,39120,AGC35707.1,hypothetical protein RHEph04_gp021,Rhizobium phage RHEph04,157.0,JX483876.1,53018.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Kleczkowskavirus,,Kleczkowskavirus RHEph4,E,Rhizobium phage RHEph04,,,JX483876,NC_041908,Complete genome,dsDNA,bacteria,47.995
HS4_S10_NODE_1_length_42457_cov_5.676711_53,AFH19899.1,29.4,354,178,14,17,337,18,332,1.63e-22,100.0,DHS4_S10_NODE_1_length_42457_cov_5.676711,39120,AFH19899.1,putative prohead protease,Escherichia phage vB_EcoS_ACG-M12,369.0,JN986845.1,46054.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Braunvirinae,Guelphvirus,,Guelphvirus ACGM12,E,Escherichia phage vB_EcoS_ACG-M12,,,JN986845,NC_019404,Complete genome,dsDNA,bacteria,104.076
HS4_S10_NODE_1_length_42457_cov_5.676711_54,BAM68827.1,30.7,199,123,3,61,251,25,216,8.04e-17,86.7,DHS4_S10_NODE_1_length_42457_cov_5.676711,39120,BAM68827.1,putative head protein,Edwardsiella phage MSW-3,595.0,AB767244.1,42746.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Yokohamavirus,,Yokohamavirus MSW3,E,Edwardsiella phage MSW-3,,,AB767244,NC_020082,Complete genome,dsDNA,bacteria,61.092999999999996
HS4_S10_NODE_1_length_42457_cov_5.676711_56,AGC35696.1,28.9,346,220,8,186,523,75,402,3.7699999999999994e-23,106.0,DHS4_S10_NODE_1_length_42457_cov_5.676711,39120,AGC35696.1,putative head protein,Rhizobium phage RHEph04,615.0,JX483876.1,53018.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Kleczkowskavirus,,Kleczkowskavirus RHEph4,E,Rhizobium phage RHEph04,,,JX483876,NC_041908,Complete genome,dsDNA,bacteria,99.994
JC20_S1_NODE_3_length_13275_cov_14.978103_11,ATN93655.1,32.1,140,71,4,1,140,11,126,5.33e-11,58.9,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,ATN93655.1,hypothetical protein SEA_SCAP1_6,Streptomyces phage Scap1,126.0,MF975637.1,43060.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Scapunavirus,,Scapunavirus scap1,E,Streptomyces phage Scap1,,,MF975637,NC_042042,Complete genome,dsDNA,bacteria,44.94
JC20_S1_NODE_3_length_13275_cov_14.978103_12,ATN93656.1,82.6,581,100,1,1,581,1,580,0.0,989.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,ATN93656.1,terminase,Streptomyces phage Scap1,580.0,MF975637.1,43060.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Scapunavirus,,Scapunavirus scap1,E,Streptomyces phage Scap1,,,MF975637,NC_042042,Complete genome,dsDNA,bacteria,479.90599999999995
JC20_S1_NODE_3_length_13275_cov_14.978103_14,QFP95591.1,66.7,408,123,4,1,405,1,398,1.6199999999999998e-188,533.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,QFP95591.1,portal protein,Gordonia phage Tanis,440.0,MN284904.1,59727.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Tanisvirus,,Tanisvirus tanis,E,Gordonia phage Tanis,,,MN284904,NC_048817,Complete genome,dsDNA,bacteria,272.136
JC20_S1_NODE_3_length_13275_cov_14.978103_15,QFP94904.1,51.7,635,235,11,6,585,2,619,6.05e-203,586.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,QFP94904.1,major capsid and protease fusion protein,Gordonia phage OhMyWard,710.0,MN284896.1,60978.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Kenoshavirus,,Kenoshavirus ohmyward,E,Gordonia phage OhMyWard,,,MN284896,NC_048816,Complete genome,dsDNA,bacteria,328.295
JC20_S1_NODE_3_length_13275_cov_14.978103_16,QFP95594.1,70.2,114,32,1,1,112,1,114,7.25e-55,169.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,QFP95594.1,hypothetical protein SEA_TANIS_20,Gordonia phage Tanis,116.0,MN284904.1,59727.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Tanisvirus,,Tanisvirus tanis,E,Gordonia phage Tanis,,,MN284904,NC_048817,Complete genome,dsDNA,bacteria,80.02799999999999
JC20_S1_NODE_3_length_13275_cov_14.978103_17,ALY08701.1,58.0,100,41,1,1,99,1,100,5.65e-36,120.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,ALY08701.1,hypothetical protein CIRCUM_14,Arthrobacter phage Circum,100.0,KU160642.1,58353.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Mudcatvirus,,Mudcatvirus circum,E,Arthrobacter phage Circum,,,KU160642,NC_041948,Complete genome,dsDNA,bacteria,58.0
JC20_S1_NODE_3_length_13275_cov_14.978103_18,ASU03930.1,71.4,220,58,1,1,215,1,220,1.28e-115,333.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,ASU03930.1,major tail protein,Streptomyces phage DrGrey,294.0,MF467948.1,56076.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rimavirus,,Rimavirus drgrey,E,Streptomyces phage DrGrey,,,MF467948,NC_042016,Complete genome,dsDNA,bacteria,157.08
JC20_S1_NODE_3_length_13275_cov_14.978103_19,ASU03931.1,59.7,181,71,2,1,180,1,180,5.449999999999999e-67,204.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,ASU03931.1,hypothetical protein SEA_DRGREY_18,Streptomyces phage DrGrey,180.0,MF467948.1,56076.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rimavirus,,Rimavirus drgrey,E,Streptomyces phage DrGrey,,,MF467948,NC_042016,Complete genome,dsDNA,bacteria,108.057
JC20_S1_NODE_3_length_13275_cov_14.978103_20,AOZ64973.1,41.7,266,149,5,1,265,1,261,1.89e-61,197.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,AOZ64973.1,major tail protein,Streptomyces phage Rima,262.0,KX670790.2,56168.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rimavirus,,Rimavirus rima,E,Streptomyces phage Rima,,,KX670790,NC_041889,Complete genome,dsDNA,bacteria,110.92200000000001
JC20_S1_NODE_3_length_13275_cov_14.978103_21,QMP19181.1,28.6,210,105,8,68,242,12,211,2.12e-07,52.8,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,QMP19181.1,tail fiber,Pseudomonas phage Persinger,212.0,MT613935.1,44033.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Harrisonburgvirus,,Harrisonburgvirus persinger,E,Pseudomonas phage Persinger,,,MT613935,NC_054149,Complete genome,dsDNA,bacteria,60.06
JC20_S1_NODE_3_length_13275_cov_14.978103_23,ATN93667.1,56.1,123,54,0,1,123,1,123,5.72e-43,139.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,ATN93667.1,hypothetical protein SEA_SCAP1_18,Streptomyces phage Scap1,125.0,MF975637.1,43060.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Scapunavirus,,Scapunavirus scap1,E,Streptomyces phage Scap1,,,MF975637,NC_042042,Complete genome,dsDNA,bacteria,69.003
JC20_S1_NODE_3_length_13275_cov_14.978103_24,QJD49608.1,32.1,106,66,2,9,111,1,103,6.15e-09,54.7,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,QJD49608.1,tape measure protein,Gordonia phage Secretariat,1697.0,MT310850.1,57731.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Secretariatvirus,,Secretariatvirus secretariat,E,Gordonia phage Secretariat,,,MT310850,NC_048876,Complete genome,dsDNA,bacteria,34.026
JC20_S1_NODE_3_length_13275_cov_14.978103_3,ASU03915.1,60.5,114,44,1,1,113,1,114,1.95e-36,122.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,ASU03915.1,hypothetical protein SEA_DRGREY_1,Streptomyces phage DrGrey,114.0,MF467948.1,56076.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Rimavirus,,Rimavirus drgrey,E,Streptomyces phage DrGrey,,,MF467948,NC_042016,Complete genome,dsDNA,bacteria,68.97
JC20_S1_NODE_3_length_13275_cov_14.978103_4,QJD49586.1,57.8,135,57,0,3,137,2,136,4.3e-55,171.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,QJD49586.1,HNH endonuclease,Gordonia phage Secretariat,136.0,MT310850.1,57731.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,Deejayvirinae,Secretariatvirus,,Secretariatvirus secretariat,E,Gordonia phage Secretariat,,,MT310850,NC_048876,Complete genome,dsDNA,bacteria,78.03
JC20_S1_NODE_3_length_13275_cov_14.978103_9,AVD99427.1,59.8,117,47,0,1,117,1,117,2.2299999999999997e-42,138.0,JC20_S1_NODE_3_length_13275_cov_14.978103,13143,AVD99427.1,hypothetical protein SEA_BING_5,Streptomyces phage Bing,125.0,MG757154.1,56341.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Bingvirus,,Bingvirus bing,E,Streptomyces phage Bing,,,MG757154,NC_042106,Complete genome,dsDNA,bacteria,69.966
JC39_S2_NODE_1_length_18463_cov_4.914283_10,ATN93667.1,65.3,124,43,0,1,124,1,124,8.9e-52,162.0,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,ATN93667.1,hypothetical protein SEA_SCAP1_18,Streptomyces phage Scap1,125.0,MF975637.1,43060.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Scapunavirus,,Scapunavirus scap1,E,Streptomyces phage Scap1,,,MF975637,NC_042042,Complete genome,dsDNA,bacteria,80.972
JC39_S2_NODE_1_length_18463_cov_4.914283_11,QDH46479.1,45.2,84,37,3,52,128,374,455,1.81e-06,53.9,JC39_S2_NODE_1_length_18463_cov_4.914283,18048,QDH46479.1,putative tail fiber protein,Aeromonas phage LAh_6,1172.0,MK838112.1,101390.0,Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Lahexavirus,,Lahexavirus LAh6,E,Aeromonas phage LAh_6,,,MK838112,NC_048774,Complete genome,dsDNA,bacteria,37.968
