qseqid_genome_ID,sseqid_genome_ID,sseqid_virus,distance,total_aln_length,avg_pid,avg_genome_length,qseqid_genome_length,sseqid_genome_length
RE-HN6_S19_k71_1838629_flag=1_multi=130.0000_len=2424,AJ630128.1,Synechococcus phage S-PM2,0.999,80,30.0,99206.5,2133.0,196280.0
RE-HN6_S19_k71_1863403_flag=1_multi=130.0630_len=6765,JF704094.1,Mycobacterium phage ChrisnMich,0.992,383,25.6,38560.5,6693.0,70428.0
RE-HN6_S19_k71_1863403_flag=1_multi=130.0630_len=6765,KR053194.1,Gordonia phage GAL1,0.993,142,43.7,28336.0,6693.0,49979.0
RE-HN6_S19_k71_1863403_flag=1_multi=130.0630_len=6765,AY129338.1,Mycobacterium phage Omega,0.994,242,47.5,58779.0,6693.0,110865.0
RE-HN6_S19_k71_1863403_flag=1_multi=130.0630_len=6765,MK977707,Mycobacterium phage LilSpotty,0.996,100,37.0,28245.5,6693.0,49798.0
RE-HN6_S19_k71_1865276_flag=0_multi=108.9668_len=3500,OP580516,Arthrobacter phage Bauer,0.992,226,31.4,26841.5,3237.0,50446.0
RE-HN6_S19_k71_1870762_flag=1_multi=41.2627_len=1171,OP491958,Aeromonas phage APT65,0.999,51,35.3,43177.5,1167.0,85188.0
RE-HN6_S19_k71_1900335_flag=0_multi=160.6090_len=5869,KM083128.1,Mycobacterium phage Sparky,0.977,552,48.7,34383.5,5433.0,63334.0
RE-HN6_S19_k71_1900335_flag=0_multi=160.6090_len=5869,MH588546.1,Caulobacter phage CcrBL9,0.999,194,35.6,163852.5,5433.0,322272.0
RE-HN6_S19_k71_204133_flag=1_multi=22.9878_len=1054,AY150271.2,Salmonella phage epsilon15,0.995,90,38.9,20379.0,1086.0,39672.0
RE-HN6_S19_k71_21071_flag=1_multi=54.0000_len=1349,KU574722.1,Pectinobacterium phage vB_PcaM_CBB,0.999,46,69.6,189858.5,1338.0,378379.0
RE-HN6_S19_k71_243266_flag=1_multi=68.2111_len=1364,JF744988.1,Mycobacterium phage Faith1,0.996,132,43.2,38634.0,1308.0,75960.0
RE-HN6_S19_k71_270287_flag=1_multi=117.0000_len=9434,LT906555,Orpheovirus IHUMI-LCC2,1.0,79,34.2,741318.0,9063.0,1473573.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,MW507126,Microbacterium phage Shocker,0.98,980,28.05,41966.5,38502.0,45431.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,KU160650.1,Arthrobacter phage Jasmine,0.982,991,25.433,42612.5,38502.0,46723.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,MH651185.1,Gordonia phage Phistory,0.996,215,27.4,45793.5,38502.0,53085.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,KR053194.1,Gordonia phage GAL1,0.997,106,48.1,44240.5,38502.0,49979.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,MF185718.1,Arthrobacter phage Colucci,0.998,88,45.5,54604.5,38502.0,70707.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,MK373772.1,Escherichia phage PTXU04,0.998,143,23.1,50051.0,38502.0,61600.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,MZ428229,Klebsiella phage vB_KpnP-VAC1,0.998,46,54.3,38936.5,38502.0,39371.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,KY780482.1,Klebsiella phage KOX1,0.999,44,50.0,44514.0,38502.0,50526.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,MG030347.1,Proteus phage PM135,0.999,107,31.8,71415.5,38502.0,104329.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,MK937592.1,Mycobacterium phage Phrappuccino,0.999,103,37.9,87431.5,38502.0,136361.0
RE-HN6_S19_k71_277355_flag=1_multi=361.0000_len=47722,MH536811.1,Streptomyces phage Annadreamy,0.999,35,42.9,82114.0,38502.0,125726.0
RE-HN6_S19_k71_309_flag=0_multi=290.2903_len=15604,KU884563.1,Pseudomonas phage PaMx41,0.991,370,23.0,29255.5,15021.0,43490.0
RE-HN6_S19_k71_309_flag=0_multi=290.2903_len=15604,MN497414,Vibrio phage vB_VhaP_VH-5,0.992,195,40.5,28753.0,15021.0,42485.0
RE-HN6_S19_k71_309_flag=0_multi=290.2903_len=15604,KC117377.1,Halovirus HVTV-1,0.995,339,27.4,58670.0,15021.0,102319.0
RE-HN6_S19_k71_309_flag=0_multi=290.2903_len=15604,MK937592.1,Mycobacterium phage Phrappuccino,0.996,267,37.8,75691.0,15021.0,136361.0
RE-HN6_S19_k71_309_flag=0_multi=290.2903_len=15604,MG775259.1,Pseudomonas phage Bjorn,0.998,85,29.4,30478.5,15021.0,45936.0
RE-HN6_S19_k71_309_flag=0_multi=290.2903_len=15604,MH651190.1,Streptomyces phage Thestral,0.998,67,35.8,33824.5,15021.0,52628.0
RE-HN6_S19_k71_309_flag=0_multi=290.2903_len=15604,KY606587.1,Dinoroseobacter phage vB_DshS-R5C,0.998,65,40.0,46447.5,15021.0,77874.0
RE-HN6_S19_k71_43741_flag=1_multi=56.5788_len=1384,KJ510412.1,Mycobacterium phage ZoeJ,0.99,164,56.7,29328.0,1341.0,57315.0
RE-HN6_S19_k71_43741_flag=1_multi=56.5788_len=1384,KU963249.1,Gordonia phage Yeezy,0.994,156,35.3,26612.5,1341.0,51884.0
RE-HN6_S19_k71_519835_flag=1_multi=148.0000_len=3501,MG593801.1,Streptomyces phage Attoomi,0.993,171,30.4,22695.5,3519.0,41872.0
RE-HN6_S19_k71_519835_flag=1_multi=148.0000_len=3501,KJ028219.1,Mycobacterium phage 32HC,0.996,109,31.2,27150.0,3519.0,50781.0
RE-HN6_S19_k71_618819_flag=1_multi=163.8352_len=2456,KU998239.1,Gordonia phage Cozz,0.993,134,40.3,24339.5,2079.0,46600.0
RE-HN6_S19_k71_621409_flag=0_multi=242.8933_len=7112,AY225133.1,Feldmannia irregularis virus a,0.994,209,30.6,31314.5,6648.0,55981.0
RE-HN6_S19_k71_621409_flag=0_multi=242.8933_len=7112,KY565347.3,Geobacillus phage TP-84,0.995,162,27.2,27183.0,6648.0,47718.0
RE-HN6_S19_k71_621409_flag=0_multi=242.8933_len=7112,JF974320.1,Micromonas pusilla virus SP1,0.999,56,35.7,90049.5,6648.0,173451.0
RE-HN6_S19_k71_656661_flag=1_multi=78.0000_len=2620,KM199771.1,Mesorhizobium phage vB_MloP_Lo5R7ANS,0.991,189,40.2,24138.5,2559.0,45718.0
RE-HN6_S19_k71_656661_flag=1_multi=78.0000_len=2620,JN412593.1,Mycobacterium phage Liefie,0.992,118,49.2,22104.5,2559.0,41650.0
RE-HN6_S19_k71_661932_flag=1_multi=89.0000_len=3074,MF063068.1,Pseudomonas phage Noxifer,0.999,123,35.8,140485.5,2835.0,278136.0
RE-HN6_S19_k71_680446_flag=1_multi=67.5408_len=1641,MK059749.1,Mycobacterium phage CRB2,0.998,67,41.8,36731.0,1245.0,72217.0
RE-HN6_S19_k71_680446_flag=1_multi=67.5408_len=1641,JX100809.1,Caulobacter phage CcrSwift,0.998,98,65.3,110230.5,1245.0,219216.0
RE-HN6_S19_k71_711866_flag=0_multi=155.6833_len=7902,JN116823,Rhodococcus phage REQ2,0.988,382,30.4,28176.5,7023.0,49330.0
RE-HN6_S19_k71_711866_flag=0_multi=155.6833_len=7902,MZ666938,Desulfovibrio phage ProddE,0.997,53,39.6,24830.0,7023.0,42637.0
RE-HN6_S19_k71_711866_flag=0_multi=155.6833_len=7902,ON970578,Gordonia phage Aleemily,0.998,116,30.2,46620.5,7023.0,86218.0
RE-HN6_S19_k71_738697_flag=1_multi=142.0000_len=4620,KU204984,Pseudomonas phage AAT-1,0.995,183,27.3,31046.5,4494.0,57599.0
RE-HN6_S19_k71_738697_flag=1_multi=142.0000_len=4620,JF704108.1,Mycobacterium phage JoeDirt,0.996,155,32.3,39704.0,4494.0,74914.0
RE-HN6_S19_k71_738697_flag=1_multi=142.0000_len=4620,KM359505.1,Prochlorococcus phage P-TIM68,0.997,280,32.5,100927.5,4494.0,197361.0
RE-HN6_S19_k71_738697_flag=1_multi=142.0000_len=4620,AP017924.1,Ralstonia phage RP12,0.999,144,32.6,142169.5,4494.0,279845.0
RE-HN6_S19_k71_748646_flag=1_multi=123.0000_len=4469,MT657336,Microbacterium phage ClearAsMud,0.992,201,38.3,28302.5,3618.0,52987.0
RE-HN6_S19_k71_830356_flag=1_multi=131.0000_len=2152,HQ317390.1,Colwellia phage 9A,0.994,314,31.5,53458.0,1980.0,104936.0
RE-HN6_S19_k71_830356_flag=1_multi=131.0000_len=2152,ON529855,Brevundimonas phage vB_BpoS-Domovoi,0.999,137,50.4,177342.5,1980.0,352705.0
RE-HN6_S19_k71_849147_flag=1_multi=160.0000_len=5613,MT498061.1,Mycobacterium phage Jung,0.995,102,44.1,25989.5,5418.0,46561.0
RE-HN6_S19_k71_849147_flag=1_multi=160.0000_len=5613,KP696448.1,Bacillus phage Stills,0.996,155,35.5,43108.0,5418.0,80798.0
RE-HN6_S19_k71_849147_flag=1_multi=160.0000_len=5613,MN444876.1,Streptomyces phage Daubenski,0.997,221,28.5,69254.0,5418.0,133090.0
RE-HN6_S19_k71_849147_flag=1_multi=160.0000_len=5613,MN586040.1,Gordonia phage Stormageddon,0.999,120,26.7,70868.5,5418.0,136319.0
RE-HN6_S19_k71_849244_flag=1_multi=117.0000_len=2091,MT613935.1,Pseudomonas phage Persinger,0.987,309,31.4,23066.5,2100.0,44033.0
RE-HN6_S19_k71_849244_flag=1_multi=117.0000_len=2091,KF554508.2,Bacillus phage CP-51,0.998,122,41.0,70379.0,2100.0,138658.0
RE-HN6_S19_k71_849536_flag=1_multi=85.0000_len=3813,MH834611.1,Arthrobacter phage Eileen,0.988,216,41.2,22430.5,3696.0,41165.0
RE-HN6_S19_k71_849536_flag=1_multi=85.0000_len=3813,OR159674,Microbacterium phage Nicole72,0.997,93,34.4,29563.5,3696.0,55431.0
RE-HN6_S19_k71_849536_flag=1_multi=85.0000_len=3813,KX557272.1,Gordonia phage Bantam,0.998,103,32.0,48138.0,3696.0,92580.0
RE-HN6_S19_k71_882061_flag=1_multi=127.5242_len=1164,MW507126,Microbacterium phage Shocker,0.994,96,50.0,23219.5,1008.0,45431.0
RE-HN6_S19_k71_887002_flag=1_multi=137.0000_len=11446,MK373772.1,Escherichia phage PTXU04,0.984,602,31.2,35861.0,10122.0,61600.0
RE-HN6_S19_k71_887002_flag=1_multi=137.0000_len=11446,MF431617.1,Lentibacter phage vB_LenP_ICBM1,0.988,402,24.4,25142.5,10122.0,40163.0
RE-HN6_S19_k71_887002_flag=1_multi=137.0000_len=11446,MT740745.1,Ralstonia phage Raharianne,0.995,98,44.9,28221.5,10122.0,46321.0
RE-HN6_S19_k71_887002_flag=1_multi=137.0000_len=11446,MH834595.1,Arthrobacter phage Andrew,0.997,89,30.3,24462.0,10122.0,38802.0
RE-HN6_S19_k71_887002_flag=1_multi=137.0000_len=11446,AB366653.2,Ralstonia phage phiRSL1,0.999,107,54.2,120688.5,10122.0,231255.0
RE-HN6_S19_k71_887002_flag=1_multi=137.0000_len=11446,ON125307,Enterococcus phage vB_OCPT_Bop,0.999,103,34.0,81788.0,10122.0,153454.0
RE-HN6_S19_k71_915311_flag=1_multi=39.1824_len=1858,JN201525.1,Mycobacterium phage Thibault,0.999,68,36.8,53972.0,1617.0,106327.0
RE-HN6_S19_k71_946785_flag=1_multi=168.0000_len=4892,MT310864.1,Microbacterium phage Nobel,0.992,55,49.1,10755.0,4461.0,17049.0
RE-HN6_S19_k71_946785_flag=1_multi=168.0000_len=4892,MF668280.1,Mycobacterium phage Phabba,0.997,144,60.4,84357.5,4461.0,164254.0
RE-HN6_S19_k71_946785_flag=1_multi=168.0000_len=4892,MT310865.1,Streptomyces phage Bmoc,0.998,148,27.7,68673.0,4461.0,132885.0
RE-HS4_S20_100M_NODE_1003_length_9485_cov_108.924920,MG969427.1,Anoxybacillus phage A403,0.988,327,30.9,24377.5,7908.0,40847.0
RE-HS4_S20_100M_NODE_1003_length_9485_cov_108.924920,MZ334522.1,Halorubrum virus HRTV-27,0.996,141,33.3,32250.5,7908.0,56593.0
RE-HS4_S20_100M_NODE_1003_length_9485_cov_108.924920,MH271308,Microbacterium phage Percival,0.996,115,34.8,27636.0,7908.0,47364.0
RE-HS4_S20_100M_NODE_1003_length_9485_cov_108.924920,OP534061,Enterococcus phage H1,0.997,225,29.8,72996.0,7908.0,138084.0
RE-HS4_S20_100M_NODE_1003_length_9485_cov_108.924920,OQ846916,Alicyclobacillus phage KKP_3916,0.998,210,23.8,64019.5,7908.0,120131.0
RE-HS4_S20_100M_NODE_1003_length_9485_cov_108.924920,ON529858,Brevundimonas phage vB_BgoS-Bajun,0.998,325,24.0,107584.5,7908.0,207261.0
RE-HS4_S20_100M_NODE_10083_length_2700_cov_11.541399,MT740729.1,Ralstonia phage Bakoly,0.994,109,40.4,23330.5,2439.0,44222.0
RE-HS4_S20_100M_NODE_10083_length_2700_cov_11.541399,JQ340389.1,Vibrio phage pVp-1,0.996,285,23.5,56972.5,2439.0,111506.0
RE-HS4_S20_100M_NODE_10306_length_2671_cov_10.145642,OM870970,Pseudomonas phage vB_Paer_PsIn,0.998,108,27.8,47390.0,2265.0,92515.0
RE-HS4_S20_100M_NODE_10306_length_2671_cov_10.145642,MT418680,Fadolivirus FV1/VV64,1.0,109,33.9,787884.5,2265.0,1573504.0
RE-HS4_S20_100M_NODE_1031_length_9301_cov_26.551049,HE806280.1,Acinetobacter phage AP22,0.996,119,27.7,27702.5,9018.0,46387.0
RE-HS4_S20_100M_NODE_1031_length_9301_cov_26.551049,KJ081346.1,Bacillus phage BCP8-2,0.997,239,29.7,84044.5,9018.0,159071.0
RE-HS4_S20_100M_NODE_1031_length_9301_cov_26.551049,KJ804259.1,Staphylococcus phage 6ec,0.998,140,25.0,51406.0,9018.0,93794.0
RE-HS4_S20_100M_NODE_1031_length_9301_cov_26.551049,JX997159.1,Paramecium bursaria Chlorella virus CVA-1,0.999,139,40.3,167805.0,9018.0,326592.0
RE-HS4_S20_100M_NODE_1031_length_9301_cov_26.551049,MT418680,Fadolivirus FV1/VV64,1.0,155,20.6,791261.0,9018.0,1573504.0
RE-HS4_S20_100M_NODE_10338_length_2667_cov_7.344181,MG845684.1,Pseudomonas phage NV1,0.997,71,36.6,23739.5,2421.0,45058.0
RE-HS4_S20_100M_NODE_1044_length_9200_cov_29.180973,AF069308.1,Escherichia phage HK022,0.986,441,28.45,24814.0,8877.0,40751.0
RE-HS4_S20_100M_NODE_1044_length_9200_cov_29.180973,AF447491.1,Burkholderia phage phiE125,0.995,166,28.9,31125.0,8877.0,53373.0
RE-HS4_S20_100M_NODE_1044_length_9200_cov_29.180973,JN116823,Rhodococcus phage REQ2,0.996,87,47.1,29103.5,8877.0,49330.0
RE-HS4_S20_100M_NODE_1044_length_9200_cov_29.180973,AF165214.2,Pseudomonas phage D3,0.997,120,30.0,32651.5,8877.0,56426.0
RE-HS4_S20_100M_NODE_10532_length_2644_cov_8.171881,KU935728.1,Mycobacterium phage Xeno,0.99,212,33.5,22394.5,2394.0,42395.0
RE-HS4_S20_100M_NODE_10532_length_2644_cov_8.171881,MN586027.1,Arthrobacter phage Mufasa8,0.998,65,38.5,31299.5,2394.0,60205.0
RE-HS4_S20_100M_NODE_10575_length_2639_cov_13.855263,MH825700.1,Microbacterium phage Efeko,0.99,58,55.2,9956.0,2421.0,17491.0
RE-HS4_S20_100M_NODE_10575_length_2639_cov_13.855263,OP297535,Gordonia phage ObLaDi,0.997,140,29.3,44598.5,2421.0,86776.0
RE-HS4_S20_100M_NODE_10575_length_2639_cov_13.855263,MT498036.1,Gordonia Phage Zitch,0.997,60,46.7,30674.5,2421.0,58928.0
RE-HS4_S20_100M_NODE_10759_length_2615_cov_27.173828,MN284896.1,Gordonia phage OhMyWard,0.979,432,49.8,31783.5,2589.0,60978.0
RE-HS4_S20_100M_NODE_10759_length_2615_cov_27.173828,KU647628.2,Arthrobacter phage Mudcat,0.991,218,51.0,31016.0,2589.0,59443.0
RE-HS4_S20_100M_NODE_10950_length_2592_cov_6.705558,MH479913.1,Gordonia phage Fryberger,0.996,128,32.8,34901.0,2568.0,67234.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,OR420752,Roseobacter phage CRP-403,0.989,664,43.8,79403.0,118239.0,40567.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KT152029.1,Streptomyces phage Caliburn,0.993,799,26.2,84094.0,118239.0,49949.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MG983743.2,Xanthomonas phage RiverRider,0.996,290,44.8,97287.0,118239.0,76335.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MK795384.1,Vibrio phage VAP7,0.996,581,27.9,131462.0,118239.0,144685.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MF663786.1,Bordetella phage vB_BbrM_PHB04,0.996,441,29.3,106122.0,118239.0,94005.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,FJ822135.1,Lactobacillus phage Lb338-1,0.997,472,26.5,130175.0,118239.0,142111.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KC699836.1,Bacillus phage SIOphi,0.997,460,26.5,132468.5,118239.0,146698.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KC862297.1,Pseudomonas phage PAK_P1,0.997,301,30.9,105718.5,118239.0,93198.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MN096355.1,Mycobacterium phage Purky,0.997,175,41.7,84376.0,118239.0,50513.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,EU816591.1,Mycobacterium phage Kostya,0.998,323,23.8,97025.0,118239.0,75811.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MN735434.1,Mycobacterium phage Mangeria,0.998,283,37.8,137204.5,118239.0,156170.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,HM242243.1,Brochothrix phage A9,0.998,364,25.8,122652.0,118239.0,127065.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KJ567043.1,Mycobacterium phage Gaia,0.998,136,54.4,104349.5,118239.0,90460.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,U32222.1,Escherichia phage 186,0.998,145,35.9,74431.5,118239.0,30624.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KR080195.1,Mycobacterium phage Phayonce,0.998,138,40.6,83721.0,118239.0,49203.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,HQ711985.1,Detrevirus PMG1,0.998,142,35.9,86131.5,118239.0,54024.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,ON649699,Nitrososphaeria virus YSH_462411,0.998,72,56.9,77442.0,118239.0,36645.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,OQ507919,Escherichia phage vB_Ec_Tarrare,0.998,90,46.7,79596.0,118239.0,40953.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,OQ846916,Alicyclobacillus phage KKP_3916,0.999,195,29.2,119185.0,118239.0,120131.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KY000220.1,Bordetella phage FP1,0.999,142,28.9,89285.5,118239.0,60332.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,JX126918.2,Listeria phage LP-125,0.999,280,20.4,126760.0,118239.0,135281.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MN586040.1,Gordonia phage Stormageddon,0.999,188,28.7,127279.0,118239.0,136319.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,JX100810.1,Caulobacter phage CcrColossus,0.999,222,37.95,199103.0,118239.0,279967.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MK392366.1,Streptomyces phage Janus,0.999,88,38.6,84435.5,118239.0,50632.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,ON361135,Pseudomonas phage vB_Pae_Kat,0.999,120,34.2,104969.5,118239.0,91700.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KX898400,Pseudomonas phage JG054,0.999,87,37.9,88039.0,118239.0,57839.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,OP880253,Methanophagales virus GBV302,0.999,98,37.8,99395.0,118239.0,80551.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KT224359.1,Bacillus phage TsarBomba,0.999,197,25.9,140362.5,118239.0,162486.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KC295538.1,Escherichia phage PBECO4,0.999,259,32.0,233176.0,118239.0,348113.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,JN638751.1,Bacillus phage G,0.999,446,24.4,307876.0,118239.0,497513.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,AJ697969.1,Pseudomonas phage EL,0.999,225,25.3,164727.0,118239.0,211215.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MG757156.1,Mycobacterium phage Cuke,0.999,49,61.2,93554.0,118239.0,68869.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,LN898172.1,Pseudomonas phage vB_PaeS_PM105,0.999,42,59.5,78916.0,118239.0,39593.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KM236246.1,Bacillus phage Moonbeam,0.999,169,25.4,139739.0,118239.0,161239.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,EU916176.1,Feldmannia species virus,0.999,95,34.7,136440.0,118239.0,154641.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MF893340,Pseudomonas phage PPSC2,0.999,68,35.3,107784.5,118239.0,97330.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,LT907979,Cedratvirus lausannensis,0.999,228,32.0,346700.0,118239.0,575161.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KM236240.1,Citrobacter phage Moon,0.999,68,41.2,144290.0,118239.0,170341.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,KM236245.1,Bacillus phage Mater,0.999,59,44.1,141270.5,118239.0,164302.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,MH576968.1,Streptomyces phage Wollford,1.0,26,57.7,125623.0,118239.0,133007.0
RE-HS4_S20_100M_NODE_10_length_122940_cov_26.775571,OR769223,phage Lak_Megaphage_Sonny,1.0,96,31.3,389094.5,118239.0,659950.0
RE-HS4_S20_100M_NODE_11035_length_2582_cov_25.944598,JQ086369.1,Escherichia phage HK106,0.992,180,30.6,21961.0,2454.0,41468.0
RE-HS4_S20_100M_NODE_11035_length_2582_cov_25.944598,MN857473,Caulobacter phage S2B,0.996,92,35.9,24068.0,2454.0,45682.0
RE-HS4_S20_100M_NODE_11062_length_2579_cov_7.966323,KP790011.1,Gordonia phage Gsput1,0.992,175,34.9,22976.5,2448.0,43505.0
RE-HS4_S20_100M_NODE_11156_length_2568_cov_8.935933,MN096362.1,Arthrobacter phage Vibaki,0.989,311,31.2,25401.0,2601.0,48201.0
RE-HS4_S20_100M_NODE_11156_length_2568_cov_8.935933,KT361654.1,Paenibacillus phage Vegas,0.995,63,61.9,24127.0,2601.0,45653.0
RE-HS4_S20_100M_NODE_1127_length_8817_cov_27.670623,KF554508.2,Bacillus phage CP-51,0.999,82,37.8,73223.0,7788.0,138658.0
RE-HS4_S20_100M_NODE_1127_length_8817_cov_27.670623,OK040790,Microbacterium phage Pumpernickel,0.999,139,28.8,96941.5,7788.0,186095.0
RE-HS4_S20_100M_NODE_11443_length_2539_cov_5.789050,MK061412.1,Streptomyces phage Gilson,0.996,221,35.3,65328.5,2319.0,128338.0
RE-HS4_S20_100M_NODE_11477_length_2534_cov_11.913675,EU100884.1,Thermus phage P74-26,0.993,222,42.8,42852.0,2385.0,83319.0
RE-HS4_S20_100M_NODE_11477_length_2534_cov_11.913675,KU160638.1,Arthrobacter phage Amigo,0.997,63,54.0,30779.0,2385.0,59173.0
RE-HS4_S20_100M_NODE_11496_length_2532_cov_14.222043,JX976549.1,Acinetobacter phage vB_AbaM-IME-AB2,0.993,109,45.9,23022.0,2379.0,43665.0
RE-HS4_S20_100M_NODE_11596_length_2521_cov_9.027981,MK905543.1,Vibrio phage USC-1,0.998,140,45.7,119912.0,1725.0,238099.0
RE-HS4_S20_100M_NODE_11596_length_2521_cov_9.027981,MH588545.1,Caulobacter phage CcrPW,0.999,121,34.7,154933.0,1725.0,308141.0
RE-HS4_S20_100M_NODE_11682_length_2512_cov_9.592186,KU160650.1,Arthrobacter phage Jasmine,0.989,359,25.9,24534.5,2346.0,46723.0
RE-HS4_S20_100M_NODE_11707_length_2510_cov_8.744196,MH271301.1,Microbacterium phage Krampus,0.992,237,31.6,29461.0,2214.0,56708.0
RE-HS4_S20_100M_NODE_11707_length_2510_cov_8.744196,AF068845.1,Mycobacterium phage TM4,0.996,81,43.2,27505.5,2214.0,52797.0
RE-HS4_S20_100M_NODE_11777_length_2503_cov_8.468546,KU998235.1,Gordonia phage Bowser,0.993,121,48.8,24228.5,1887.0,46570.0
RE-HS4_S20_100M_NODE_11777_length_2503_cov_8.468546,MH834605.1,Arthrobacter phage Constance,0.997,51,45.1,22796.5,1887.0,43706.0
RE-HS4_S20_100M_NODE_11777_length_2503_cov_8.468546,MW406974,Pseudomonas phage TH15,0.998,70,32.9,33911.5,1887.0,65936.0
RE-HS4_S20_100M_NODE_11887_length_2492_cov_15.295445,DQ398045.1,Mycobacterium phage Llij,0.993,246,29.7,29549.5,2247.0,56852.0
RE-HS4_S20_100M_NODE_11887_length_2492_cov_15.295445,MH248138.1,Erwinia phage vB_EamM_Alexandra,1.0,48,43.8,134389.5,2247.0,266532.0
RE-HS4_S20_100M_NODE_11892_length_2491_cov_24.908456,KX557286.1,Gordonia phage Twister6,0.986,326,42.0,30136.5,2469.0,57804.0
RE-HS4_S20_100M_NODE_11892_length_2491_cov_24.908456,MZ334522.1,Halorubrum virus HRTV-27,0.996,136,27.2,29531.0,2469.0,56593.0
RE-HS4_S20_100M_NODE_12016_length_2478_cov_11.407346,MH155868.1,Streptomyces phage FlowerPower,0.987,217,56.5,24292.0,2451.0,46133.0
RE-HS4_S20_100M_NODE_12016_length_2478_cov_11.407346,MG515223.1,Streptomyces phage WRightOn,0.993,91,62.6,23836.0,2451.0,45221.0
RE-HS4_S20_100M_NODE_12016_length_2478_cov_11.407346,MG518520.1,Streptomyces phage Immanuel3,0.993,86,62.8,24272.5,2451.0,46094.0
RE-HS4_S20_100M_NODE_12016_length_2478_cov_11.407346,MH001454.1,Gordonia phage Waits,0.997,64,50.0,27653.5,2451.0,52856.0
RE-HS4_S20_100M_NODE_12016_length_2478_cov_11.407346,KM236245.1,Bacillus phage Mater,0.998,175,34.3,83376.5,2451.0,164302.0
RE-HS4_S20_100M_NODE_1204_length_8383_cov_16.871878,OR863078,Agnivirus brisbanense,0.993,490,28.75,57708.0,7161.0,108255.0
RE-HS4_S20_100M_NODE_1204_length_8383_cov_16.871878,ON331942,Stenotrophomonas phage vB_Sm_QDWS359,0.997,97,35.1,34511.5,7161.0,61862.0
RE-HS4_S20_100M_NODE_1204_length_8383_cov_16.871878,MH588546.1,Caulobacter phage CcrBL9,1.0,23,73.9,164716.5,7161.0,322272.0
RE-HS4_S20_100M_NODE_1237_length_8238_cov_62.883295,HM151342.1,Roseobacter phage RDJL Phi 1,0.979,662,35.833,35232.5,7797.0,62668.0
